type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,B0005,81,5202,05202.csv,1.804077040117352,,
impedance,[2008.       4.      21.       3.      26.      58.453],24,B0005,82,5203,05203.csv,,0.04502135245555801,0.06940408185539676
charge,[2008.       4.      21.      17.      51.      26.312],24,B0005,83,5204,05204.csv,,,
charge,[2008.       4.      22.      14.      15.      41.187],24,B0005,84,5205,05205.csv,,,
discharge,[2008.       4.      22.      15.      33.      49.875],24,B0005,85,5206,05206.csv,1.8518025516704486,,
impedance,[2008.       4.      22.      16.      33.       3.953],24,B0005,86,5207,05207.csv,,0.04610646564263781,0.07041083307756363
charge,[2008.       4.      22.      17.       4.      53.218],24,B0005,87,5208,05208.csv,,,
impedance,[2008.       4.      22.      19.      54.      32.265],24,B0005,88,5209,05209.csv,,0.04646251600050638,0.06993774302336724
discharge,[2008.       4.      22.      20.      26.      18.921],24,B0005,89,5210,05210.csv,1.8307038456739428,,
impedance,[2008.       4.      22.      21.      24.      34.484],24,B0005,90,5211,05211.csv,,0.04766732499763113,0.06870142026856427
charge,[2008.       4.      22.      21.      56.      21.406],24,B0005,91,5212,05212.csv,,,
impedance,[2008.       4.      23.       0.      46.      24.921],24,B0005,92,5213,05213.csv,,0.04772385451119983,0.06950417544214327
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,B0005,93,5214,05214.csv,1.8199041089501267,,
impedance,[2.008e+03 4.000e+00 2.300e+01 2.000e+00 1.600e+01 8.578e+00],24,B0005,94,5215,05215.csv,,0.04786769518725868,0.06782851501053842
charge,[2.0080e+03 4.0000e+00 2.3000e+01 2.0000e+00 4.7000e+01 5.5453e+01],24,B0005,95,5216,05216.csv,,,
impedance,[2008.      4.     23.      5.     46.     32.89],24,B0005,96,5217,05217.csv,,0.04694022963323793,0.069661211991841
discharge,[2008.       4.      23.       6.      18.      19.921],24,B0005,97,5218,05218.csv,1.8093079637028517,,
impedance,[2008.       4.      23.       7.      16.       7.671],24,B0005,98,5219,05219.csv,,0.045613419083722975,0.0690386303340568
charge,[2008.       4.      23.       7.      47.      54.718],24,B0005,99,5220,05220.csv,,,
impedance,[2008.       4.      23.      10.      36.      13.156],24,B0005,100,5221,05221.csv,,0.04702798243208013,0.07112946749607083
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,B0005,101,5222,05222.csv,1.80460990458052,,
impedance,[2008.       4.      23.      12.       5.      30.437],24,B0005,102,5223,05223.csv,,0.04672887233883059,0.06971129972921941
charge,[2008.       4.      23.      12.      37.      17.515],24,B0005,103,5224,05224.csv,,,
impedance,[2008.       4.      23.      15.      34.      37.843],24,B0005,104,5225,05225.csv,,0.047755380262671634,0.07167079612312527
discharge,[2008.       4.      23.      16.       6.      25.171],24,B0005,105,5226,05226.csv,1.7993770651972192,,
impedance,[2008.       4.      23.      17.       3.      55.484],24,B0005,106,5227,05227.csv,,0.04691622519628201,0.06913343554751465
charge,[2008.       4.      23.      17.      35.      42.828],24,B0005,107,5228,05228.csv,,,
impedance,[2008.      4.     23.     20.     31.     10.75],24,B0005,108,5229,05229.csv,,0.047022939446838434,0.06976696183555635
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,B0005,109,5230,05230.csv,1.7884432335370462,,
impedance,[2008.       4.      23.      22.       0.      19.218],24,B0005,110,5231,05231.csv,,0.046604793185003,0.06852215228822905
charge,[2008.       4.      23.      22.      32.       6.671],24,B0005,111,5232,05232.csv,,,
impedance,[2.0080e+03 4.0000e+00 2.4000e+01 1.0000e+00 1.9000e+01 4.6171e+01],24,B0005,112,5233,05233.csv,,0.046245370477528074,0.0719248993978976
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0005,113,5234,05234.csv,1.7829230484252723,,
impedance,[2.0080e+03 4.0000e+00 2.4000e+01 2.0000e+00 4.8000e+01 3.5687e+01],24,B0005,114,5235,05235.csv,,0.04683293993011124,0.06946896899621643
charge,[2008.       4.      24.       3.      20.      23.359],24,B0005,115,5236,05236.csv,,,
impedance,[2008.       4.      24.       6.      18.      12.171],24,B0005,116,5237,05237.csv,,0.04618610336751238,0.07193787056034481
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0005,117,5238,05238.csv,1.7730337158018288,,
impedance,[2008.       4.      24.       7.      46.      53.906],24,B0005,118,5239,05239.csv,,0.04624136663986422,0.06934916902797013
charge,[2008.       4.      24.       8.      18.      41.703],24,B0005,119,5240,05240.csv,,,
impedance,[2008.       4.      24.      11.      17.      36.359],24,B0005,120,5241,05241.csv,,0.04773737014313117,0.0703395836124857
discharge,[2008.       4.      24.      11.      49.      24.281],24,B0005,121,5242,05242.csv,1.773037755078937,,
impedance,[2008.       4.      24.      12.      46.       8.171],24,B0005,122,5243,05243.csv,,0.049427483436388156,0.0695498357572787
charge,[2008.      4.     24.     13.     17.     56.25],24,B0005,123,5244,05244.csv,,,
impedance,[2008.       4.      24.      16.      14.       7.906],24,B0005,124,5245,05245.csv,,0.04838334154876506,0.06973812701544792
discharge,[2008.       4.      24.      16.      45.      56.015],24,B0005,125,5246,05246.csv,1.7678721106662054,,
impedance,[2008.       4.      24.      17.      42.      40.796],24,B0005,126,5247,05247.csv,,0.04747841688797767,0.06488297170955903
charge,[2008.       4.      24.      18.      14.      28.937],24,B0005,127,5248,05248.csv,,,
impedance,[2008.       4.      24.      21.       6.      22.828],24,B0005,128,5249,05249.csv,,0.048037510039299486,0.07012511424776673
discharge,[2008.       4.      24.      21.      38.      11.078],24,B0005,129,5250,05250.csv,1.7623150704093087,,
impedance,[2008.       4.      24.      22.      34.      45.921],24,B0005,130,5251,05251.csv,,0.047703621105183044,0.06859813037774799
charge,[2008.       4.      24.      23.       6.      34.156],24,B0005,131,5252,05252.csv,,,
impedance,[2.008e+03 4.000e+00 2.500e+01 1.000e+00 5.700e+01 7.593e+00],24,B0005,132,5253,05253.csv,,0.048086960073381944,0.0697134641311117
discharge,[2008.       4.      25.      12.       3.      44.093],24,B0005,133,5254,05254.csv,1.7676172924938447,,
charge,[2.0080e+03 4.0000e+00 2.5000e+01 1.7000e+01 2.0000e+00 3.5703e+01],24,B0005,134,5255,05255.csv,,,
discharge,[2008.       4.      25.      20.       3.      55.921],24,B0005,135,5256,05256.csv,1.762668359743147,,
impedance,[2008.       4.      25.      21.       0.      31.421],24,B0005,136,5257,05257.csv,,0.04815104655957722,0.06772207819825936
charge,[2008.       4.      25.      21.      32.      20.468],24,B0005,137,5258,05258.csv,,,
impedance,[2008.       4.      26.       0.      32.      46.968],24,B0005,138,5259,05259.csv,,0.04754728174038817,0.07318009891168203
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0005,139,5260,05260.csv,1.7517304870664143,,
impedance,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 0.0000e+00 5.2359e+01],24,B0005,140,5261,05261.csv,,0.04759013382319219,0.06914272874669278
charge,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 3.2000e+01 4.1093e+01],24,B0005,141,5262,05262.csv,,,
impedance,[2008.       4.      26.       5.      25.      46.234],24,B0005,142,5263,05263.csv,,0.04764092098948851,0.07165247326552959
discharge,[2008.      4.     26.      5.     57.     35.14],24,B0005,143,5264,05264.csv,1.7418496047960008,,
impedance,[2008.       4.      26.       6.      53.      34.171],24,B0005,144,5265,05265.csv,,0.04764024061757782,0.06898277923910441
charge,[2008.       4.      26.       7.      25.      23.031],24,B0005,145,5266,05266.csv,,,
impedance,[2008.       4.      26.      10.      26.      36.718],24,B0005,146,5267,05267.csv,,0.04842436953177311,0.07249983749010006
discharge,[2008.       4.      26.      10.      58.      25.843],24,B0005,147,5268,05268.csv,1.7360913511847138,,
charge,[2008.       4.      28.      17.      20.      47.859],24,B0005,148,5269,05269.csv,,,
discharge,[2008.       4.      29.      12.      15.      56.953],24,B0005,149,5270,05270.csv,1.7936240148573608,,
impedance,[2008.       4.      29.      13.      12.      54.375],24,B0005,150,5271,05271.csv,,0.04893386185534073,0.06795990180113623
charge,[2008.       4.      29.      13.      44.      46.546],24,B0005,151,5272,05272.csv,,,
impedance,[2008.       4.      29.      16.      33.      38.281],24,B0005,152,5273,05273.csv,,0.04943074564871873,0.0701407541984291
discharge,[2008.       4.      29.      17.       5.      27.781],24,B0005,153,5274,05274.csv,1.7831890223273275,,
impedance,[2.0080e+03 4.0000e+00 2.9000e+01 1.8000e+01 2.0000e+00 2.1296e+01],24,B0005,154,5275,05275.csv,,0.049323007176718225,0.06895642914528509
charge,[2008.       4.      29.      18.      34.      10.656],24,B0005,155,5276,05276.csv,,,
impedance,[2008.      4.     29.     21.     28.     15.14],24,B0005,156,5277,05277.csv,,0.04974822543014387,0.07112993844977841
discharge,[2008.      4.     29.     22.      0.      4.75],24,B0005,157,5278,05278.csv,1.7673642076278957,,
impedance,[2008.       4.      29.      22.      56.      30.656],24,B0005,158,5279,05279.csv,,0.04912202877042455,0.06890956847456893
charge,[2008.       4.      29.      23.      28.      20.218],24,B0005,159,5280,05280.csv,,,
impedance,[2.008e+03 4.000e+00 3.000e+01 2.000e+00 1.200e+01 5.609e+00],24,B0005,160,5281,05281.csv,,0.04988486594475391,0.07198302765125617
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0005,161,5282,05282.csv,1.7570177850353066,,
impedance,[2008.      4.     30.      3.     40.      3.39],24,B0005,162,5283,05283.csv,,0.047859449246718755,0.06977255608528674
charge,[2008.       4.      30.       4.      11.      53.078],24,B0005,163,5284,05284.csv,,,
impedance,[2008.       4.      30.       7.       9.      52.656],24,B0005,164,5285,05285.csv,,0.04921638093217895,0.07146374397937286
discharge,[2008.       4.      30.       7.      41.      42.578],24,B0005,165,5286,05286.csv,1.7468706179837907,,
impedance,[2008.       4.      30.       8.      37.      42.406],24,B0005,166,5287,05287.csv,,0.04887229013423192,0.06876809153866811
charge,[2008.       4.      30.       9.       9.      32.281],24,B0005,167,5288,05288.csv,,,
impedance,[2008.       4.      30.      11.      56.      59.203],24,B0005,168,5289,05289.csv,,0.04994593893656341,0.07088704261645878
discharge,[2008.       4.      30.      12.      28.      49.265],24,B0005,169,5290,05290.csv,1.7417172507457144,,
impedance,[2008.       4.      30.      13.      24.      39.734],24,B0005,170,5291,05291.csv,,0.048296439195350184,0.0673151471016695
charge,[2008.       4.      30.      13.      56.      29.843],24,B0005,171,5292,05292.csv,,,
impedance,[2008.       4.      30.      16.      48.      25.875],24,B0005,172,5293,05293.csv,,0.048969605147940264,0.07178168505217358
discharge,[2008.      4.     30.     17.     20.     16.14],24,B0005,173,5294,05294.csv,1.7364225056478186,,
impedance,[2008.      4.     30.     18.     16.      7.25],24,B0005,174,5295,05295.csv,,0.04814709226602492,0.0684158918231915
charge,[2008.      4.     30.     18.     47.     57.39],24,B0005,175,5296,05296.csv,,,
impedance,[2008.       4.      30.      21.      43.       3.656],24,B0005,176,5297,05297.csv,,0.05022937602514056,0.0718319241428618
discharge,[2008.       4.      30.      22.      14.      54.062],24,B0005,177,5298,05298.csv,1.7263217239235826,,
impedance,[2008.       4.      30.      23.      10.      36.859],24,B0005,178,5299,05299.csv,,0.04845430020206581,0.06777935051052719
charge,[2008.      4.     30.     23.     42.     27.25],24,B0005,179,5300,05300.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.0000e+00 4.3000e+01 4.2562e+01],24,B0005,180,5301,05301.csv,,0.04971526662508074,0.07139027154395669
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0005,181,5302,05302.csv,1.7158065389330133,,
impedance,[2.008e+03 5.000e+00 1.000e+00 4.000e+00 1.100e+01 7.078e+00],24,B0005,182,5303,05303.csv,,0.04868025293328389,0.06583444846364324
charge,[2.0080e+03 5.0000e+00 1.0000e+00 4.0000e+00 4.2000e+01 5.7703e+01],24,B0005,183,5304,05304.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 7.0000e+00 4.4000e+01 1.2656e+01],24,B0005,184,5305,05305.csv,,0.04913216601843565,0.0724518691988788
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0005,185,5306,05306.csv,1.710533351135192,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 1.1000e+01 2.7593e+01],24,B0005,186,5307,05307.csv,,0.049918728983506716,0.06876463309502395
charge,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 4.3000e+01 1.8359e+01],24,B0005,187,5308,05308.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.2000e+01 4.2000e+01 3.4015e+01],24,B0005,188,5309,05309.csv,,0.04920968322529824,0.07304025099509703
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0005,189,5310,05310.csv,1.706014499648521,,
impedance,[2.008e+03 5.000e+00 1.000e+00 1.400e+01 9.000e+00 5.064e+01],24,B0005,190,5311,05311.csv,,0.04943664953959982,0.06892300885560772
charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.4000e+01 4.1000e+01 4.1578e+01],24,B0005,191,5312,05312.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.7000e+01 3.9000e+01 2.0015e+01],24,B0005,192,5313,05313.csv,,0.04950631616559385,0.07251082944035009
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0005,193,5314,05314.csv,1.7003110272642588,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 6.0000e+00 2.6859e+01],24,B0005,194,5315,05315.csv,,0.04940333988784369,0.06864846238725138
charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 3.8000e+01 1.7968e+01],24,B0005,195,5316,05316.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.2000e+01 3.8000e+01 2.4062e+01],24,B0005,196,5317,05317.csv,,0.04865176277959679,0.07201762091170956
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0005,197,5318,05318.csv,1.6945798601797895,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00 3.1015e+01],24,B0005,198,5319,05319.csv,,0.04915501980244644,0.06913086863703587
charge,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 3.7000e+01 2.2234e+01],24,B0005,199,5320,05320.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 2.1000e+01 4.3218e+01],24,B0005,200,5321,05321.csv,,0.04916575568371288,0.07316993618002728
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0005,201,5322,05322.csv,1.6849029086609286,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 4.0000e+00 4.8000e+01 3.3343e+01],24,B0005,202,5323,05323.csv,,0.04870161283727027,0.06859455507457586
charge,[2.0080e+03 5.0000e+00 2.0000e+00 5.0000e+00 2.0000e+01 2.4687e+01],24,B0005,203,5324,05324.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 1.2000e+01 4.9328e+01],24,B0005,204,5325,05325.csv,,0.04923427342088277,0.07277120733743579
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0005,205,5326,05326.csv,1.6744741591159717,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 9.0000e+00 3.9000e+01 4.0343e+01],24,B0005,206,5327,05327.csv,,0.04885677345766941,0.06871570767989431
charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.0000e+01 1.1000e+01 3.1921e+01],24,B0005,207,5328,05328.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.3000e+01 1.1000e+01 1.3468e+01],24,B0005,208,5329,05329.csv,,0.0505475864921389,0.07270866794574943
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0005,209,5330,05330.csv,1.6745692479879102,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.4000e+01 3.7000e+01 5.5109e+01],24,B0005,210,5331,05331.csv,,0.0506497585783765,0.06853536104799454
charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.5000e+01 9.0000e+00 4.6812e+01],24,B0005,211,5332,05332.csv,,,
impedance,[2.008e+03 5.000e+00 2.000e+00 1.800e+01 1.100e+01 3.593e+00],24,B0005,212,5333,05333.csv,,0.050118814742107526,0.07301041089661342
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0005,213,5334,05334.csv,1.663716375981405,,
charge,[2.0080e+03 5.0000e+00 2.0000e+00 2.0000e+01 2.8000e+01 2.5781e+01],24,B0005,214,5335,05335.csv,,,
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0005,215,5336,05336.csv,1.659013868748246,,
impedance,[2008.       5.       3.       0.      18.      59.734],24,B0005,216,5337,05337.csv,,0.04913242687695094,0.0693303248319639
charge,[2008.       5.       3.       0.      50.      52.187],24,B0005,217,5338,05338.csv,,,
impedance,[2008.       5.       3.       3.      41.      16.453],24,B0005,218,5339,05339.csv,,0.049792567319026114,0.07343650361620202
discharge,[2008.       5.       3.       4.      13.       8.609],24,B0005,219,5340,05340.csv,1.6538540573335014,,
impedance,[2008.       5.       3.       5.       7.      41.812],24,B0005,220,5341,05341.csv,,0.049633135916243465,0.06881429671018138
charge,[2008.       5.       3.       5.      39.      33.921],24,B0005,221,5342,05342.csv,,,
impedance,[2008.       5.       3.       8.      38.      27.484],24,B0005,222,5343,05343.csv,,0.049865378066600005,0.0732133898164959
discharge,[2008.       5.       3.       9.      10.      19.812],24,B0005,223,5344,05344.csv,1.642653782130131,,
