type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,B0025,36,4036,04036.csv,1.830315627968932,,
charge,[2.0090e+03 2.0000e+00 2.0000e+01 2.2000e+01 1.5000e+01 3.0718e+01],24,B0025,37,4037,04037.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,B0025,38,4038,04038.csv,1.8175491643824844,,
charge,[2.009e+03 2.000e+00 2.100e+01 3.000e+00 1.000e+00 1.814e+01],24,B0025,39,4039,04039.csv,,,
discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,B0025,40,4040,04040.csv,1.810901200296979,,
charge,[2.009e+03 2.000e+00 2.100e+01 7.000e+00 4.500e+01 7.250e+00],24,B0025,41,4041,04041.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,B0025,42,4042,04042.csv,1.8083032603084233,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.2000e+01 3.4000e+01 3.2359e+01],24,B0025,43,4043,04043.csv,,0.04665952944367001,0.07627346177245174
charge,[2.009e+03 2.000e+00 2.100e+01 1.300e+01 6.000e+00 1.750e+01],24,B0025,44,4044,04044.csv,,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.6000e+01 1.0000e+01 3.4171e+01],24,B0025,45,4045,04045.csv,,0.04782783143571519,0.06953409424915814
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,B0025,46,4046,04046.csv,1.7928016149381065,,
impedance,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 2.0000e+01 4.1765e+01],24,B0025,47,4047,04047.csv,,0.05043542021280242,0.08262757791733341
charge,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 5.2000e+01 2.7046e+01],24,B0025,48,4048,04048.csv,,,
impedance,[2.009e+03 3.000e+00 2.000e+00 2.100e+01 4.800e+01 1.710e-01],24,B0025,49,4049,04049.csv,,0.048715102182355724,0.0704168042049264
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,B0025,50,4050,04050.csv,1.812563150045885,,
charge,[2009.       3.       3.       0.       7.      20.781],24,B0025,51,4051,04051.csv,,,
discharge,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,B0025,52,4052,04052.csv,1.807772607491239,,
charge,[2009.       3.       3.       4.      47.       3.484],24,B0025,53,4053,04053.csv,,,
discharge,[2009.       3.       3.       7.      39.       7.296],24,B0025,54,4054,04054.csv,1.8048055175003972,,
charge,[2009.       3.       3.       9.      26.      17.984],24,B0025,55,4055,04055.csv,,,
discharge,[2009.       3.       3.      12.      18.      51.281],24,B0025,56,4056,04056.csv,1.800538555899242,,
charge,[2009.       3.       3.      14.       5.      44.218],24,B0025,57,4057,04057.csv,,,
discharge,[2009.       3.       3.      16.      58.      46.625],24,B0025,58,4058,04058.csv,1.7942356098033032,,
impedance,[2009.       3.       3.      18.      49.      37.578],24,B0025,59,4059,04059.csv,,0.04885267503596435,0.07841196031734854
charge,[2009.       3.       3.      19.      21.      23.546],24,B0025,60,4060,04060.csv,,,
impedance,[2009.       3.       3.      22.      22.       5.031],24,B0025,61,4061,04061.csv,,0.04934938710245162,0.06938371459194762
impedance,[2009.       3.       5.      15.      25.      53.312],24,B0025,62,4062,04062.csv,,0.04796792392672785,0.06497172459905518
charge,[2009.       3.       5.      15.      57.      39.484],24,B0025,63,4063,04063.csv,,,
impedance,[2009.       3.       5.      18.       8.      32.859],24,B0025,64,4064,04064.csv,,0.04842836093081604,0.07150751057033007
discharge,[2009.       3.       5.      18.      40.      18.984],24,B0025,65,4065,04065.csv,1.807409052434889,,
charge,[2009.       3.       5.      20.      27.      37.359],24,B0025,66,4066,04066.csv,,,
discharge,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,B0025,67,4067,04067.csv,1.7902504816962075,,
charge,[2.0090e+03 3.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 3.5906e+01],24,B0025,68,4068,04068.csv,,,
discharge,[2009.       3.       6.       4.       0.      25.046],24,B0025,69,4069,04069.csv,1.7961223845359495,,
charge,[2009.       3.       6.       5.      46.      35.031],24,B0025,70,4070,04070.csv,,,
discharge,[2009.       3.       6.       8.      39.      37.156],24,B0025,71,4071,04071.csv,1.7912236690350776,,
charge,[2009.       3.       6.      10.      25.      28.937],24,B0025,72,4072,04072.csv,,,
discharge,[2009.       3.       6.      13.      20.      49.203],24,B0025,73,4073,04073.csv,1.7854822365303245,,
impedance,[2009.       3.       6.      15.      10.      41.859],24,B0025,74,4074,04074.csv,,0.04856141926788811,0.07728540519082959
charge,[2009.       3.       6.      15.      42.      28.359],24,B0025,75,4075,04075.csv,,,
impedance,[2009.       3.       6.      18.      44.      22.484],24,B0025,76,4076,04076.csv,,0.04785330606425702,0.06903926932921352
discharge,[2009.       3.      19.      10.      34.      54.078],24,B0025,77,4077,04077.csv,1.7677890780323617,,
impedance,[2009.     3.    19.    12.    23.    39.5],24,B0025,78,4078,04078.csv,,0.04966087070085884,0.08244546715154538
charge,[2009.       3.      19.      12.      55.      26.718],24,B0025,79,4079,04079.csv,,,
