type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2009.       6.      21.      19.      45.      24.468],24,B0036,30,3544,03544.csv,1.7813775963259668,,
charge,[2009.       6.      21.      20.      40.      28.906],24,B0036,31,3545,03545.csv,,,
discharge,[2009.       6.      21.      23.      41.      43.609],24,B0036,32,3546,03546.csv,1.7785359545932946,,
charge,[2009.       6.      22.       0.      36.      42.578],24,B0036,33,3547,03547.csv,,,
discharge,[2009.       6.      22.       3.      37.      57.218],24,B0036,34,3548,03548.csv,1.7759043090943398,,
charge,[2009.      6.     22.      4.     32.     51.75],24,B0036,35,3549,03549.csv,,,
discharge,[2009.       6.      22.       7.      34.       6.234],24,B0036,36,3550,03550.csv,1.7780426649905914,,
impedance,[2009.       6.      22.       8.      33.       4.921],24,B0036,37,3551,03551.csv,,0.10234422843983315,0.13158206425760444
charge,[2009.       6.      22.       9.       4.      49.718],24,B0036,38,3552,03552.csv,,,
impedance,[2009.       6.      22.      12.      10.       3.484],24,B0036,39,3553,03553.csv,,0.10251678155020212,0.12548686234525916
discharge,[2009.       6.      22.      12.      41.      48.359],24,B0036,40,3554,03554.csv,1.7830029333591655,,
charge,[2009.       6.      22.      13.      36.      56.609],24,B0036,41,3555,03555.csv,,,
discharge,[2009.       6.      22.      16.      38.      13.281],24,B0036,42,3556,03556.csv,1.7883000424613877,,
charge,[2009.       6.      22.      17.      33.      30.843],24,B0036,43,3557,03557.csv,,,
discharge,[2009.       6.      22.      20.      34.      46.062],24,B0036,44,3558,03558.csv,1.779294712578026,,
charge,[2009.       6.      22.      21.      29.      47.796],24,B0036,45,3559,03559.csv,,,
discharge,[2009.       6.      23.       0.      31.       3.375],24,B0036,46,3560,03560.csv,1.7709235500451854,,
charge,[2.0090e+03 6.0000e+00 2.3000e+01 1.0000e+00 2.5000e+01 5.0515e+01],24,B0036,47,3561,03561.csv,,,
discharge,[2009.       6.      23.       4.      27.       4.484],24,B0036,48,3562,03562.csv,1.7659050180801104,,
impedance,[2009.       6.      23.       5.      25.      42.796],24,B0036,49,3563,03563.csv,,0.10071259828115524,0.1307354701961412
charge,[2009.       6.      23.       5.      57.      28.093],24,B0036,50,3564,03564.csv,,,
impedance,[2.0090e+03 6.0000e+00 2.3000e+01 9.0000e+00 2.0000e+00 1.7546e+01],24,B0036,51,3565,03565.csv,,0.10226225717620076,0.12531835692421753
discharge,[2009.       6.      26.      15.      29.      34.968],24,B0036,52,3566,03566.csv,1.7826929241469245,,
impedance,[2009.       6.      26.      16.      28.      44.296],24,B0036,53,3567,03567.csv,,0.10428692402390755,0.12804488530256947
charge,[2009.       6.      26.      17.       0.      29.625],24,B0036,54,3568,03568.csv,,,
impedance,[2009.       6.      26.      20.       0.      38.765],24,B0036,55,3569,03569.csv,,0.10259514112165391,0.12371982298318268
discharge,[2009.       6.      26.      20.      32.      24.265],24,B0036,56,3570,03570.csv,1.7964662072920203,,
charge,[2.009e+03 6.000e+00 2.600e+01 2.100e+01 2.800e+01 1.531e+00],24,B0036,57,3571,03571.csv,,,
discharge,[2009.       6.      27.       0.      28.      29.453],24,B0036,58,3572,03572.csv,1.7909083533422898,,
charge,[2.0090e+03 6.0000e+00 2.7000e+01 1.0000e+00 2.3000e+01 5.9218e+01],24,B0036,59,3573,03573.csv,,,
discharge,[2009.       6.      27.       4.      25.      16.218],24,B0036,60,3574,03574.csv,1.78518002808874,,
charge,[2009.       6.      27.       5.      20.      35.984],24,B0036,61,3575,03575.csv,,,
discharge,[2009.       6.      27.       8.      21.      51.234],24,B0036,62,3576,03576.csv,1.7811343176546524,,
charge,[2009.      6.     27.      9.     17.      4.25],24,B0036,63,3577,03577.csv,,,
discharge,[2009.     6.    27.    12.    18.    20.5],24,B0036,64,3578,03578.csv,1.7755577789223567,,
impedance,[2009.       6.      27.      13.      17.      23.515],24,B0036,65,3579,03579.csv,,0.10241248406469061,0.12815906269146135
charge,[2009.       6.      27.      13.      49.       9.515],24,B0036,66,3580,03580.csv,,,
impedance,[2009.       6.      27.      16.      54.      26.703],24,B0036,67,3581,03581.csv,,0.10204811463919115,0.1239919497346756
discharge,[2009.       6.      27.      17.      26.      12.718],24,B0036,68,3582,03582.csv,1.776885870616115,,
charge,[2009.       6.      27.      18.      21.      18.234],24,B0036,69,3583,03583.csv,,,
discharge,[2009.       6.      27.      21.      22.      21.781],24,B0036,70,3584,03584.csv,1.7713083410378214,,
charge,[2009.       6.      27.      22.      17.      17.406],24,B0036,71,3585,03585.csv,,,
discharge,[2.0090e+03 6.0000e+00 2.8000e+01 1.0000e+00 1.8000e+01 3.4656e+01],24,B0036,72,3586,03586.csv,1.7713348840874137,,
charge,[2.0090e+03 6.0000e+00 2.8000e+01 2.0000e+00 1.3000e+01 3.0812e+01],24,B0036,73,3587,03587.csv,,,
discharge,[2009.      6.     28.      5.     14.     48.25],24,B0036,74,3588,03588.csv,1.7660842866405053,,
charge,[2009.       6.      28.       6.       9.      35.093],24,B0036,75,3589,03589.csv,,,
discharge,[2009.       6.      28.       9.      10.      46.125],24,B0036,76,3590,03590.csv,1.7592793663412327,,
impedance,[2009.       6.      28.      10.       9.      20.734],24,B0036,77,3591,03591.csv,,0.10117996558184275,0.12779627560331192
charge,[2009.       6.      28.      10.      41.       7.187],24,B0036,78,3592,03592.csv,,,
impedance,[2009.       6.      28.      13.      46.      26.406],24,B0036,79,3593,03593.csv,,0.10212703107225769,0.12328978939994457
discharge,[2009.       6.      28.      14.      18.      12.906],24,B0036,80,3594,03594.csv,1.7610368813762423,,
charge,[2009.       6.      28.      15.      12.      50.796],24,B0036,81,3595,03595.csv,,,
discharge,[2009.       6.      28.      18.      13.      23.984],24,B0036,82,3596,03596.csv,1.760242767365706,,
charge,[2.009e+03 6.000e+00 2.800e+01 1.900e+01 8.000e+00 6.710e-01],24,B0036,83,3597,03597.csv,,,
discharge,[2009.       6.      28.      22.       7.      58.453],24,B0036,84,3598,03598.csv,1.7555899416034397,,
charge,[2.0090e+03 6.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.7281e+01],24,B0036,85,3599,03599.csv,,,
discharge,[2.009e+03 6.000e+00 2.900e+01 2.000e+00 3.000e+00 4.614e+01],24,B0036,86,3600,03600.csv,1.7545602176655593,,
charge,[2.0090e+03 6.0000e+00 2.9000e+01 2.0000e+00 5.8000e+01 1.3109e+01],24,B0036,87,3601,03601.csv,,,
discharge,[2009.       6.      29.       5.      59.      12.218],24,B0036,88,3602,03602.csv,1.7499108336094897,,
impedance,[2009.       6.      29.       6.      57.      31.187],24,B0036,89,3603,03603.csv,,0.10210059005761468,0.12826730459005167
charge,[2009.      6.     29.      7.     29.     18.39],24,B0036,90,3604,03604.csv,,,
impedance,[2009.       6.      29.      10.      34.      40.796],24,B0036,91,3605,03605.csv,,0.10231280847561808,0.12277846043082821
discharge,[2009.       6.      29.      11.       6.      27.906],24,B0036,92,3606,03606.csv,1.7610225525303758,,
charge,[2.009e+03 6.000e+00 2.900e+01 1.200e+01 1.000e+00 7.828e+00],24,B0036,93,3607,03607.csv,,,
discharge,[2009.       6.      29.      14.      59.      50.625],24,B0036,94,3608,03608.csv,1.7624094574337117,,
charge,[2009.       6.      29.      15.      54.      32.859],24,B0036,95,3609,03609.csv,,,
discharge,[2009.       6.      29.      18.      50.      48.062],24,B0036,96,3610,03610.csv,1.7536170397120676,,
charge,[2009.      6.     29.     19.     45.     14.39],24,B0036,97,3611,03611.csv,,,
discharge,[2009.       6.      29.      22.      44.      42.875],24,B0036,98,3612,03612.csv,1.7462044775191679,,
charge,[2009.       6.      29.      23.      38.      55.953],24,B0036,99,3613,03613.csv,,,
discharge,[2.0090e+03 6.0000e+00 3.0000e+01 2.0000e+00 3.6000e+01 3.9734e+01],24,B0036,100,3614,03614.csv,1.7406176172769725,,
impedance,[2009.      6.     30.      3.     34.     42.89],24,B0036,101,3615,03615.csv,,0.10098443815766792,0.12790309130670613
charge,[2009.       6.      30.       4.       6.      30.343],24,B0036,102,3616,03616.csv,,,
impedance,[2009.       6.      30.       7.      11.      10.921],24,B0036,103,3617,03617.csv,,0.10188149628078898,0.12400981160517237
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.1000e+01 1.5000e+01 2.3875e+01],24,B0036,104,3618,03618.csv,1.750690404425682,,
impedance,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 1.3000e+01 4.6546e+01],24,B0036,105,3619,03619.csv,,0.10186993733447906,0.12570500373336072
charge,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 4.5000e+01 3.4265e+01],24,B0036,106,3620,03620.csv,,,
impedance,[2.009e+03 7.000e+00 1.000e+00 1.500e+01 4.600e+01 3.075e+01],24,B0036,107,3621,03621.csv,,0.10271644158370044,0.12169846701041709
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.6000e+01 1.8000e+01 1.8546e+01],24,B0036,108,3622,03622.csv,1.765112055153915,,
charge,[2.009e+03 7.000e+00 1.000e+00 1.700e+01 1.300e+01 7.140e+00],24,B0036,109,3623,03623.csv,,,
discharge,[2.009e+03 7.000e+00 1.000e+00 2.000e+01 1.000e+01 2.437e+00],24,B0036,110,3624,03624.csv,1.7631888267564881,,
charge,[2.0090e+03 7.0000e+00 1.0000e+00 2.1000e+01 4.0000e+00 4.6796e+01],24,B0036,111,3625,03625.csv,,,
discharge,[2009.       7.      14.      16.      14.      47.937],24,B0036,112,3626,03626.csv,1.9854929528970957,,
impedance,[2009.       7.      14.      17.      20.      12.578],24,B0036,113,3627,03627.csv,,0.10437773669118684,0.12394050374611125
charge,[2.009e+03 7.000e+00 1.400e+01 1.700e+01 5.200e+01 5.310e-01],24,B0036,114,3628,03628.csv,,,
impedance,[2009.      7.     14.     20.     52.      2.39],24,B0036,115,3629,03629.csv,,0.1040227495138019,0.12437883368799792
discharge,[2009.       7.      14.      21.      23.      50.218],24,B0036,116,3630,03630.csv,1.7653557308133239,,
charge,[2009.       7.      14.      22.      18.      36.765],24,B0036,117,3631,03631.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.5000e+01 1.0000e+00 1.6000e+01 1.5015e+01],24,B0036,118,3632,03632.csv,1.7571880383127276,,
charge,[2.0090e+03 7.0000e+00 1.5000e+01 2.0000e+00 1.0000e+01 4.7203e+01],24,B0036,119,3633,03633.csv,,,
discharge,[2009.       7.      15.       5.       9.       4.546],24,B0036,120,3634,03634.csv,1.7573770661844437,,
charge,[2009.       7.      15.       6.       3.      37.218],24,B0036,121,3635,03635.csv,,,
discharge,[2009.       7.      15.       9.       4.      59.109],24,B0036,122,3636,03636.csv,1.7617376127979814,,
charge,[2009.       7.      15.       9.      59.      39.609],24,B0036,123,3637,03637.csv,,,
discharge,[2009.       7.      15.      12.      57.      49.296],24,B0036,124,3638,03638.csv,1.7606892547636663,,
impedance,[2009.       7.      15.      13.      56.      28.453],24,B0036,125,3639,03639.csv,,0.1035484717838907,0.1268638991057003
charge,[2009.       7.      15.      14.      28.      16.687],24,B0036,126,3640,03640.csv,,,
impedance,[2009.       7.      15.      17.      29.       6.468],24,B0036,127,3641,03641.csv,,0.10327759437479733,0.12293526365736387
discharge,[2009.      7.     15.     18.      0.     54.64],24,B0036,128,3642,03642.csv,1.760669562156983,,
charge,[2009.       7.      15.      18.      55.      33.765],24,B0036,129,3643,03643.csv,,,
discharge,[2009.       7.      15.      21.      52.      48.093],24,B0036,130,3644,03644.csv,1.752963802649152,,
charge,[2009.      7.     15.     22.     47.     13.64],24,B0036,131,3645,03645.csv,,,
discharge,[2.009e+03 7.000e+00 1.600e+01 1.000e+00 4.400e+01 5.839e+01],24,B0036,132,3646,03646.csv,1.750535708024147,,
charge,[2.0090e+03 7.0000e+00 1.6000e+01 2.0000e+00 3.9000e+01 1.9406e+01],24,B0036,133,3647,03647.csv,,,
discharge,[2009.       7.      16.       5.      37.      32.718],24,B0036,134,3648,03648.csv,1.7500761995337284,,
charge,[2009.       7.      16.       6.      31.      53.453],24,B0036,135,3649,03649.csv,,,
discharge,[2009.       7.      16.       9.      29.      18.125],24,B0036,136,3650,03650.csv,1.7465957802278385,,
impedance,[2009.       7.      16.      10.      27.      32.703],24,B0036,137,3651,03651.csv,,0.10336285437551215,0.12733721133829223
charge,[2009.       7.      16.      10.      59.      21.234],24,B0036,138,3652,03652.csv,,,
impedance,[2009.       7.      16.      14.       4.      11.781],24,B0036,139,3653,03653.csv,,0.10429109231155877,0.1229516511727095
discharge,[2.009e+03 7.000e+00 1.600e+01 1.400e+01 3.600e+01 4.530e-01],24,B0036,140,3654,03654.csv,1.753614286788707,,
charge,[2009    7   16   15   30   28],24,B0036,141,3655,03655.csv,,,
discharge,[2009.      7.     16.     18.     26.      9.14],24,B0036,142,3656,03656.csv,1.750725029920349,,
charge,[2009.       7.      16.      19.      20.      31.781],24,B0036,143,3657,03657.csv,,,
discharge,[2009.       7.      16.      22.      18.      31.578],24,B0036,144,3658,03658.csv,1.7433053490810113,,
charge,[2009.       7.      16.      23.      12.      40.484],24,B0036,145,3659,03659.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 2.0000e+00 1.0000e+01 3.8265e+01],24,B0036,146,3660,03660.csv,1.7336625052776187,,
charge,[2009.       7.      17.       3.       4.      30.531],24,B0036,147,3661,03661.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 6.0000e+00 2.0000e+00 3.1671e+01],24,B0036,148,3662,03662.csv,1.7319207051538927,,
impedance,[2009.       7.      17.       7.       0.      20.593],24,B0036,149,3663,03663.csv,,0.10116023192107446,0.1290285606007037
charge,[2009.      7.     17.      7.     32.      9.64],24,B0036,150,3664,03664.csv,,,
impedance,[2.009e+03 7.000e+00 1.700e+01 1.000e+01 3.700e+01 1.515e+00],24,B0036,151,3665,03665.csv,,0.1035779067064479,0.12346760832500164
discharge,[2009.       7.      17.      11.       8.      50.734],24,B0036,152,3666,03666.csv,1.7428604522751463,,
charge,[2.0090e+03 7.0000e+00 1.7000e+01 1.2000e+01 2.0000e+00 5.9515e+01],24,B0036,153,3667,03667.csv,,,
discharge,[2.009e+03 7.000e+00 1.700e+01 1.500e+01 0.000e+00 1.400e-01],24,B0036,154,3668,03668.csv,1.743306971099712,,
charge,[2009.       7.      17.      15.      54.      10.468],24,B0036,155,3669,03669.csv,,,
discharge,[2009.      7.     17.     18.     49.     14.75],24,B0036,156,3670,03670.csv,1.738524506272696,,
charge,[2009.       7.      17.      19.      43.      16.218],24,B0036,157,3671,03671.csv,,,
discharge,[2009.       7.      17.      22.      40.      36.953],24,B0036,158,3672,03672.csv,1.7295622663746972,,
charge,[2009.       7.      17.      23.      34.      22.421],24,B0036,159,3673,03673.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.8000e+01 2.0000e+00 3.2000e+01 1.9203e+01],24,B0036,160,3674,03674.csv,1.7273036765742085,,
impedance,[2.009e+03 7.000e+00 1.800e+01 3.000e+00 3.000e+01 5.460e-01],24,B0036,161,3675,03675.csv,,0.10219677597874746,0.12749763459355581
charge,[2.0090e+03 7.0000e+00 1.8000e+01 4.0000e+00 1.0000e+00 4.9984e+01],24,B0036,162,3676,03676.csv,,,
impedance,[2009.      7.     18.      7.      6.     20.39],24,B0036,163,3677,03677.csv,,0.10152573498525545,0.12572316842202602
discharge,[2009.      7.     23.     10.     25.     18.89],24,B0036,164,3678,03678.csv,1.7449370491071912,,
impedance,[2009.       7.      23.      11.      23.      32.343],24,B0036,165,3679,03679.csv,,0.10379049086169007,0.1273702163877588
charge,[2009.       7.      23.      11.      55.      21.953],24,B0036,166,3680,03680.csv,,,
impedance,[2009    7   23   14   57    2],24,B0036,167,3681,03681.csv,,0.10329401058872176,0.1229881545844585
discharge,[2009.       7.      23.      15.      28.      51.734],24,B0036,168,3682,03682.csv,1.7642432071133693,,
charge,[2009.       7.      23.      16.      23.      40.343],24,B0036,169,3683,03683.csv,,,
discharge,[2009.      7.     23.     19.     19.     21.39],24,B0036,170,3684,03684.csv,1.7504882032049596,,
charge,[2009.       7.      23.      20.      13.      45.296],24,B0036,171,3685,03685.csv,,,
discharge,[2009.       7.      23.      23.      11.      10.812],24,B0036,172,3686,03686.csv,1.7442710815479923,,
charge,[2009.       7.      24.       0.       5.      23.906],24,B0036,173,3687,03687.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.4000e+01 3.0000e+00 2.0000e+00 5.1234e+01],24,B0036,174,3688,03688.csv,1.7365413923373951,,
charge,[2009.       7.      24.       3.      56.      50.546],24,B0036,175,3689,03689.csv,,,
discharge,[2009.       7.      24.       6.      55.      12.218],24,B0036,176,3690,03690.csv,1.733223093105756,,
impedance,[2009.      7.     24.      7.     53.      5.75],24,B0036,177,3691,03691.csv,,0.10226611724627681,0.12966606656866086
charge,[2009.       7.      24.       8.      24.      55.609],24,B0036,178,3692,03692.csv,,,
impedance,[2009.       7.      24.      11.      29.      17.812],24,B0036,179,3693,03693.csv,,0.10322078398378613,0.12425909033211503
discharge,[2.009e+03 7.000e+00 2.400e+01 1.200e+01 1.000e+00 7.843e+00],24,B0036,180,3694,03694.csv,1.73860622908762,,
charge,[2009.       7.      24.      12.      55.      11.375],24,B0036,181,3695,03695.csv,,,
discharge,[2009.       7.      24.      15.      46.       9.421],24,B0036,182,3696,03696.csv,1.7432134953746192,,
charge,[2009.       7.      24.      16.      40.      21.187],24,B0036,183,3697,03697.csv,,,
discharge,[2009.      7.     24.     19.     35.     49.25],24,B0036,184,3698,03698.csv,1.7332698214832971,,
charge,[2009.       7.      24.      20.      29.      43.093],24,B0036,185,3699,03699.csv,,,
discharge,[2009.       7.      24.      23.      28.       2.156],24,B0036,186,3700,03700.csv,1.7298906291663272,,
charge,[2009.       7.      25.       0.      21.      50.109],24,B0036,187,3701,03701.csv,,,
discharge,[2009.      7.     25.      3.     20.      5.39],24,B0036,188,3702,03702.csv,1.7204403348841348,,
impedance,[2009.       7.      25.       4.      17.      36.359],24,B0036,189,3703,03703.csv,,0.1019047502214661,0.12923240688924717
charge,[2009.       7.      25.       4.      49.      26.625],24,B0036,190,3704,03704.csv,,,
impedance,[2009.       7.      25.       7.      54.      52.171],24,B0036,191,3705,03705.csv,,0.10288925405024021,0.12567482538392313
discharge,[2009.       7.      25.       8.      26.      42.515],24,B0036,192,3706,03706.csv,1.724420729012913,,
charge,[2009.       7.      25.       9.      20.      20.984],24,B0036,193,3707,03707.csv,,,
discharge,[2009.       7.      25.      12.      19.      43.718],24,B0036,194,3708,03708.csv,1.7214872814061166,,
charge,[2009.       7.      25.      13.      13.      17.203],24,B0036,195,3709,03709.csv,,,
discharge,[2009.       7.      25.      16.      13.       2.187],24,B0036,196,3710,03710.csv,1.7197448773569262,,
charge,[2009.       7.      25.      17.       6.      32.296],24,B0036,197,3711,03711.csv,,,
discharge,[2009.       7.      25.      20.       6.      55.421],24,B0036,198,3712,03712.csv,1.7164304142145894,,
charge,[2009.       7.      25.      21.       0.      19.875],24,B0036,199,3713,03713.csv,,,
discharge,[2.009e+03 7.000e+00 2.600e+01 0.000e+00 1.000e+00 9.546e+00],24,B0036,200,3714,03714.csv,1.7112029253299619,,
impedance,[2009.       7.      26.       0.      58.      24.625],24,B0036,201,3715,03715.csv,,0.10138625848088953,0.12963167079796403
charge,[2.0090e+03 7.0000e+00 2.6000e+01 1.0000e+00 3.0000e+01 1.5437e+01],24,B0036,202,3716,03716.csv,,,
impedance,[2009.       7.      26.       4.      35.      20.656],24,B0036,203,3717,03717.csv,,0.10231554345357728,0.1251981335588939
discharge,[2009.       7.      26.       5.       7.      11.546],24,B0036,204,3718,03718.csv,1.7102343231599222,,
charge,[2009.       7.      26.       6.       0.      25.062],24,B0036,205,3719,03719.csv,,,
discharge,[2.009e+03 7.000e+00 2.600e+01 9.000e+00 1.000e+00 3.514e+01],24,B0036,206,3720,03720.csv,1.713096882151029,,
charge,[2009.       7.      26.       9.      54.      53.843],24,B0036,207,3721,03721.csv,,,
discharge,[2009.       7.      26.      12.      55.      45.109],24,B0036,208,3722,03722.csv,1.7103708617208135,,
charge,[2009.      7.     26.     13.     48.     59.14],24,B0036,209,3723,03723.csv,,,
discharge,[2009.       7.      26.      16.      49.      47.359],24,B0036,210,3724,03724.csv,1.7064617296121434,,
charge,[2009.       7.      26.      17.      42.      54.921],24,B0036,211,3725,03725.csv,,,
discharge,[2009.       7.      26.      20.      43.      48.921],24,B0036,212,3726,03726.csv,1.7029429979110946,,
impedance,[2009.       7.      26.      21.      40.      50.046],24,B0036,213,3727,03727.csv,,0.1017469005349673,0.1293402011642804
charge,[2009.       7.      26.      22.      12.      41.312],24,B0036,214,3728,03728.csv,,,
impedance,[2.0090e+03 7.0000e+00 2.7000e+01 1.0000e+00 1.8000e+01 1.2828e+01],24,B0036,215,3729,03729.csv,,0.1029340973647276,0.1264013238476249
discharge,[2.009e+03 7.000e+00 2.700e+01 1.000e+00 5.000e+01 3.890e+00],24,B0036,216,3730,03730.csv,1.7072612643840062,,
charge,[2.009e+03 7.000e+00 2.700e+01 2.000e+00 4.300e+01 1.275e+01],24,B0036,217,3731,03731.csv,,,
discharge,[2009.       7.      27.       5.      43.      49.015],24,B0036,218,3732,03732.csv,1.7038637196766078,,
charge,[2009.       7.      27.       6.      36.      51.968],24,B0036,219,3733,03733.csv,,,
discharge,[2009.      7.     27.      9.     37.     15.14],24,B0036,220,3734,03734.csv,1.7079617948422274,,
charge,[2009.       7.      27.      10.      30.      25.593],24,B0036,221,3735,03735.csv,,,
discharge,[2009.       7.      27.      13.      29.      48.031],24,B0036,222,3736,03736.csv,1.7113022833627787,,
charge,[2009.       7.      27.      14.      23.       4.968],24,B0036,223,3737,03737.csv,,,
discharge,[2009.       7.      27.      17.      21.      22.671],24,B0036,224,3738,03738.csv,1.714122057472244,,
impedance,[2009.       7.      27.      18.      18.      44.828],24,B0036,225,3739,03739.csv,,0.10259466752448551,0.1287868336623212
charge,[2009.      7.     27.     18.     50.     36.25],24,B0036,226,3740,03740.csv,,,
impedance,[2009.       7.      27.      21.      56.       8.671],24,B0036,227,3741,03741.csv,,0.1016677917003621,0.12679382347294005
discharge,[2.009e+03 7.000e+00 2.700e+01 2.200e+01 2.800e+01 1.870e-01],24,B0036,228,3742,03742.csv,1.7053324925701605,,
charge,[2009.       7.      27.      23.      21.       6.125],24,B0036,229,3743,03743.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.1000e+01 2.8109e+01],24,B0036,230,3744,03744.csv,1.6934609472531408,,
charge,[2009.       7.      28.       3.      14.      13.296],24,B0036,231,3745,03745.csv,,,
discharge,[2009.       7.      28.       6.      15.      44.125],24,B0036,232,3746,03746.csv,1.6905244127230223,,
charge,[2009.       7.      28.       7.       8.      23.984],24,B0036,233,3747,03747.csv,,,
discharge,[2009.       7.      28.      10.       9.      52.296],24,B0036,234,3748,03748.csv,1.7007774858498304,,
charge,[2.0090e+03 7.0000e+00 2.8000e+01 1.1000e+01 2.0000e+00 5.1093e+01],24,B0036,235,3749,03749.csv,,,
discharge,[2009.       7.      28.      14.       3.      56.171],24,B0036,236,3750,03750.csv,1.6971104467944576,,
impedance,[2009.       7.      28.      15.       0.      48.421],24,B0036,237,3751,03751.csv,,0.10291053630668141,0.12849504310945825
charge,[2009.       7.      28.      15.      32.      40.171],24,B0036,238,3752,03752.csv,,,
impedance,[2009.       7.      28.      18.      37.      37.765],24,B0036,239,3753,03753.csv,,0.10427789287305993,0.12443328880460543
discharge,[2009.       7.      28.      19.       9.      29.828],24,B0036,240,3754,03754.csv,1.6997924522951837,,
charge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+01 2.0000e+00 2.8625e+01],24,B0036,241,3755,03755.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.6656e+01],24,B0036,242,3756,03756.csv,1.6912704773954121,,
charge,[2009.       7.      28.      23.      55.       8.765],24,B0036,243,3757,03757.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.6000e+01 2.4125e+01],24,B0036,244,3758,03758.csv,1.6857127009469863,,
charge,[2009.       7.      29.       3.      48.      56.265],24,B0036,245,3759,03759.csv,,,
discharge,[2009.       7.      29.       6.      50.      26.906],24,B0036,246,3760,03760.csv,1.6832093771286156,,
