type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2009.       6.      29.      14.      59.      50.625],24,B0034,94,1899,01899.csv,1.492658600645149,,
charge,[2009.       6.      29.      15.      54.      32.859],24,B0034,95,1900,01900.csv,,,
discharge,[2009.       6.      29.      18.      50.      48.062],24,B0034,96,1901,01901.csv,1.4820260149945934,,
charge,[2009.      6.     29.     19.     45.     14.39],24,B0034,97,1902,01902.csv,,,
discharge,[2009.       6.      29.      22.      44.      42.875],24,B0034,98,1903,01903.csv,1.423575357658995,,
charge,[2009.       6.      29.      23.      38.      55.953],24,B0034,99,1904,01904.csv,,,
discharge,[2.0090e+03 6.0000e+00 3.0000e+01 2.0000e+00 3.6000e+01 3.9734e+01],24,B0034,100,1905,01905.csv,1.4038252197245347,,
impedance,[2009.      6.     30.      3.     34.     42.89],24,B0034,101,1906,01906.csv,,0.12041201490908228,0.14184604744881527
charge,[2009.       6.      30.       4.       6.      30.343],24,B0034,102,1907,01907.csv,,,
impedance,[2009.       6.      30.       7.      11.      10.921],24,B0034,103,1908,01908.csv,,0.12136730346225624,0.1424974651809117
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.1000e+01 1.5000e+01 2.3875e+01],24,B0034,104,1909,01909.csv,1.5363173478836125,,
impedance,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 1.3000e+01 4.6546e+01],24,B0034,105,1910,01910.csv,,0.12197512790447636,0.14071544730073365
charge,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 4.5000e+01 3.4265e+01],24,B0034,106,1911,01911.csv,,,
impedance,[2.009e+03 7.000e+00 1.000e+00 1.500e+01 4.600e+01 3.075e+01],24,B0034,107,1912,01912.csv,,0.12310728219568262,0.1405676747491041
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.6000e+01 1.8000e+01 1.8546e+01],24,B0034,108,1913,01913.csv,1.5440367168176732,,
charge,[2.009e+03 7.000e+00 1.000e+00 1.700e+01 1.300e+01 7.140e+00],24,B0034,109,1914,01914.csv,,,
discharge,[2.009e+03 7.000e+00 1.000e+00 2.000e+01 1.000e+01 2.437e+00],24,B0034,110,1915,01915.csv,1.507892155360249,,
charge,[2.0090e+03 7.0000e+00 1.0000e+00 2.1000e+01 4.0000e+00 4.6796e+01],24,B0034,111,1916,01916.csv,,,
discharge,[2009.       7.      14.      16.      14.      47.937],24,B0034,112,1917,01917.csv,1.8203060058691092,,
impedance,[2009.       7.      14.      17.      20.      12.578],24,B0034,113,1918,01918.csv,,0.1280466918304601,0.14706433009167327
charge,[2.009e+03 7.000e+00 1.400e+01 1.700e+01 5.200e+01 5.310e-01],24,B0034,114,1919,01919.csv,,,
impedance,[2009.      7.     14.     20.     52.      2.39],24,B0034,115,1920,01920.csv,,0.1249733640758512,0.1434122906953782
discharge,[2009.       7.      14.      21.      23.      50.218],24,B0034,116,1921,01921.csv,1.5936575758226643,,
charge,[2009.       7.      14.      22.      18.      36.765],24,B0034,117,1922,01922.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.5000e+01 1.0000e+00 1.6000e+01 1.5015e+01],24,B0034,118,1923,01923.csv,1.533070464968097,,
charge,[2.0090e+03 7.0000e+00 1.5000e+01 2.0000e+00 1.0000e+01 4.7203e+01],24,B0034,119,1924,01924.csv,,,
discharge,[2009.       7.      15.       5.       9.       4.546],24,B0034,120,1925,01925.csv,1.4862143093107285,,
charge,[2009.       7.      15.       6.       3.      37.218],24,B0034,121,1926,01926.csv,,,
discharge,[2009.       7.      15.       9.       4.      59.109],24,B0034,122,1927,01927.csv,1.5029318848267783,,
charge,[2009.       7.      15.       9.      59.      39.609],24,B0034,123,1928,01928.csv,,,
discharge,[2009.       7.      15.      12.      57.      49.296],24,B0034,124,1929,01929.csv,1.5202185406928062,,
impedance,[2009.       7.      15.      13.      56.      28.453],24,B0034,125,1930,01930.csv,,0.12533626858896066,0.1434592387184511
charge,[2009.       7.      15.      14.      28.      16.687],24,B0034,126,1931,01931.csv,,,
impedance,[2009.       7.      15.      17.      29.       6.468],24,B0034,127,1932,01932.csv,,0.1260670230602223,0.14352265573372583
discharge,[2009.      7.     15.     18.      0.     54.64],24,B0034,128,1933,01933.csv,1.5118194735004464,,
charge,[2009.       7.      15.      18.      55.      33.765],24,B0034,129,1934,01934.csv,,,
discharge,[2009.       7.      15.      21.      52.      48.093],24,B0034,130,1935,01935.csv,1.464601301820905,,
charge,[2009.      7.     15.     22.     47.     13.64],24,B0034,131,1936,01936.csv,,,
discharge,[2.009e+03 7.000e+00 1.600e+01 1.000e+00 4.400e+01 5.839e+01],24,B0034,132,1937,01937.csv,1.4546140961511749,,
charge,[2.0090e+03 7.0000e+00 1.6000e+01 2.0000e+00 3.9000e+01 1.9406e+01],24,B0034,133,1938,01938.csv,,,
discharge,[2009.       7.      16.       5.      37.      32.718],24,B0034,134,1939,01939.csv,1.4333400490204142,,
charge,[2009.       7.      16.       6.      31.      53.453],24,B0034,135,1940,01940.csv,,,
discharge,[2009.       7.      16.       9.      29.      18.125],24,B0034,136,1941,01941.csv,1.4493262346396159,,
impedance,[2009.       7.      16.      10.      27.      32.703],24,B0034,137,1942,01942.csv,,0.1253586044095035,0.14424266476780997
charge,[2009.       7.      16.      10.      59.      21.234],24,B0034,138,1943,01943.csv,,,
impedance,[2009.       7.      16.      14.       4.      11.781],24,B0034,139,1944,01944.csv,,0.12527131709476477,0.14355910749737863
discharge,[2.009e+03 7.000e+00 1.600e+01 1.400e+01 3.600e+01 4.530e-01],24,B0034,140,1945,01945.csv,1.495199821798908,,
charge,[2009    7   16   15   30   28],24,B0034,141,1946,01946.csv,,,
discharge,[2009.      7.     16.     18.     26.      9.14],24,B0034,142,1947,01947.csv,1.4720590241846008,,
charge,[2009.       7.      16.      19.      20.      31.781],24,B0034,143,1948,01948.csv,,,
discharge,[2009.       7.      16.      22.      18.      31.578],24,B0034,144,1949,01949.csv,1.4097383014648728,,
charge,[2009.       7.      16.      23.      12.      40.484],24,B0034,145,1950,01950.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 2.0000e+00 1.0000e+01 3.8265e+01],24,B0034,146,1951,01951.csv,1.3861944181384176,,
charge,[2009.       7.      17.       3.       4.      30.531],24,B0034,147,1952,01952.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 6.0000e+00 2.0000e+00 3.1671e+01],24,B0034,148,1953,01953.csv,1.3624125407550536,,
impedance,[2009.       7.      17.       7.       0.      20.593],24,B0034,149,1954,01954.csv,,0.1251824703120263,0.1461301418255401
charge,[2009.      7.     17.      7.     32.      9.64],24,B0034,150,1955,01955.csv,,,
impedance,[2.009e+03 7.000e+00 1.700e+01 1.000e+01 3.700e+01 1.515e+00],24,B0034,151,1956,01956.csv,,0.1235425210299043,0.14367130688574628
discharge,[2009.       7.      17.      11.       8.      50.734],24,B0034,152,1957,01957.csv,1.4471377445077278,,
charge,[2.0090e+03 7.0000e+00 1.7000e+01 1.2000e+01 2.0000e+00 5.9515e+01],24,B0034,153,1958,01958.csv,,,
discharge,[2.009e+03 7.000e+00 1.700e+01 1.500e+01 0.000e+00 1.400e-01],24,B0034,154,1959,01959.csv,1.4554483390450048,,
charge,[2009.       7.      17.      15.      54.      10.468],24,B0034,155,1960,01960.csv,,,
discharge,[2009.      7.     17.     18.     49.     14.75],24,B0034,156,1961,01961.csv,1.4423952167302958,,
charge,[2009.       7.      17.      19.      43.      16.218],24,B0034,157,1962,01962.csv,,,
discharge,[2009.       7.      17.      22.      40.      36.953],24,B0034,158,1963,01963.csv,1.377541945989605,,
charge,[2009.       7.      17.      23.      34.      22.421],24,B0034,159,1964,01964.csv,,,
discharge,[2.0090e+03 7.0000e+00 1.8000e+01 2.0000e+00 3.2000e+01 1.9203e+01],24,B0034,160,1965,01965.csv,1.3539935892900532,,
impedance,[2.009e+03 7.000e+00 1.800e+01 3.000e+00 3.000e+01 5.460e-01],24,B0034,161,1966,01966.csv,,0.12422680305780062,0.14516551252874973
charge,[2.0090e+03 7.0000e+00 1.8000e+01 4.0000e+00 1.0000e+00 4.9984e+01],24,B0034,162,1967,01967.csv,,,
impedance,[2009.      7.     18.      7.      6.     20.39],24,B0034,163,1968,01968.csv,,0.12375450858805917,0.14580687293379516
discharge,[2009.      7.     23.     10.     25.     18.89],24,B0034,164,1969,01969.csv,1.5509038861664448,,
impedance,[2009.       7.      23.      11.      23.      32.343],24,B0034,165,1970,01970.csv,,0.12509569202349383,0.14535457187745973
charge,[2009.       7.      23.      11.      55.      21.953],24,B0034,166,1971,01971.csv,,,
impedance,[2009    7   23   14   57    2],24,B0034,167,1972,01972.csv,,0.1267251796303376,0.1452212888923113
discharge,[2009.       7.      23.      15.      28.      51.734],24,B0034,168,1973,01973.csv,1.5562932697752867,,
charge,[2009.       7.      23.      16.      23.      40.343],24,B0034,169,1974,01974.csv,,,
discharge,[2009.      7.     23.     19.     19.     21.39],24,B0034,170,1975,01975.csv,1.5067526605064707,,
charge,[2009.       7.      23.      20.      13.      45.296],24,B0034,171,1976,01976.csv,,,
discharge,[2009.       7.      23.      23.      11.      10.812],24,B0034,172,1977,01977.csv,1.444138733302766,,
charge,[2009.       7.      24.       0.       5.      23.906],24,B0034,173,1978,01978.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.4000e+01 3.0000e+00 2.0000e+00 5.1234e+01],24,B0034,174,1979,01979.csv,1.4144103811292437,,
charge,[2009.       7.      24.       3.      56.      50.546],24,B0034,175,1980,01980.csv,,,
discharge,[2009.       7.      24.       6.      55.      12.218],24,B0034,176,1981,01981.csv,1.3897574212362729,,
impedance,[2009.      7.     24.      7.     53.      5.75],24,B0034,177,1982,01982.csv,,0.12401519142076539,0.14596393835064198
charge,[2009.       7.      24.       8.      24.      55.609],24,B0034,178,1983,01983.csv,,,
impedance,[2009.       7.      24.      11.      29.      17.812],24,B0034,179,1984,01984.csv,,0.1257307656681546,0.14543216158280214
discharge,[2.009e+03 7.000e+00 2.400e+01 1.200e+01 1.000e+00 7.843e+00],24,B0034,180,1985,01985.csv,1.449968311475299,,
charge,[2009.       7.      24.      12.      55.      11.375],24,B0034,181,1986,01986.csv,,,
discharge,[2009.       7.      24.      15.      46.       9.421],24,B0034,182,1987,01987.csv,1.4678653068012166,,
charge,[2009.       7.      24.      16.      40.      21.187],24,B0034,183,1988,01988.csv,,,
discharge,[2009.      7.     24.     19.     35.     49.25],24,B0034,184,1989,01989.csv,1.4290644310445066,,
charge,[2009.       7.      24.      20.      29.      43.093],24,B0034,185,1990,01990.csv,,,
discharge,[2009.       7.      24.      23.      28.       2.156],24,B0034,186,1991,01991.csv,1.376744834668327,,
charge,[2009.       7.      25.       0.      21.      50.109],24,B0034,187,1992,01992.csv,,,
discharge,[2009.      7.     25.      3.     20.      5.39],24,B0034,188,1993,01993.csv,1.3515813262521057,,
impedance,[2009.       7.      25.       4.      17.      36.359],24,B0034,189,1994,01994.csv,,0.12587543856869396,0.14682926664583476
charge,[2009.       7.      25.       4.      49.      26.625],24,B0034,190,1995,01995.csv,,,
impedance,[2009.       7.      25.       7.      54.      52.171],24,B0034,191,1996,01996.csv,,0.12534411179359725,0.14788025975931193
discharge,[2009.       7.      25.       8.      26.      42.515],24,B0034,192,1997,01997.csv,1.353993472828928,,
charge,[2009.       7.      25.       9.      20.      20.984],24,B0034,193,1998,01998.csv,,,
discharge,[2009.       7.      25.      12.      19.      43.718],24,B0034,194,1999,01999.csv,1.3577165116893766,,
charge,[2009.       7.      25.      13.      13.      17.203],24,B0034,195,2000,02000.csv,,,
discharge,[2009.       7.      25.      16.      13.       2.187],24,B0034,196,2001,02001.csv,1.334169315351027,,
charge,[2009.       7.      25.      17.       6.      32.296],24,B0034,197,2002,02002.csv,,,
discharge,[2009.       7.      25.      20.       6.      55.421],24,B0034,198,2003,02003.csv,1.3372147888783987,,
charge,[2009.       7.      25.      21.       0.      19.875],24,B0034,199,2004,02004.csv,,,
discharge,[2.009e+03 7.000e+00 2.600e+01 0.000e+00 1.000e+00 9.546e+00],24,B0034,200,2005,02005.csv,1.339045224276927,,
impedance,[2009.       7.      26.       0.      58.      24.625],24,B0034,201,2006,02006.csv,,0.12453059760284563,0.14701957655925368
charge,[2.0090e+03 7.0000e+00 2.6000e+01 1.0000e+00 3.0000e+01 1.5437e+01],24,B0034,202,2007,02007.csv,,,
impedance,[2009.       7.      26.       4.      35.      20.656],24,B0034,203,2008,02008.csv,,0.12527841795391,0.14780389299708344
discharge,[2009.       7.      26.       5.       7.      11.546],24,B0034,204,2009,02009.csv,1.3439244604756322,,
charge,[2009.       7.      26.       6.       0.      25.062],24,B0034,205,2010,02010.csv,,,
discharge,[2.009e+03 7.000e+00 2.600e+01 9.000e+00 1.000e+00 3.514e+01],24,B0034,206,2011,02011.csv,1.3454786192090245,,
charge,[2009.       7.      26.       9.      54.      53.843],24,B0034,207,2012,02012.csv,,,
discharge,[2009.       7.      26.      12.      55.      45.109],24,B0034,208,2013,02013.csv,1.3482263029682544,,
charge,[2009.      7.     26.     13.     48.     59.14],24,B0034,209,2014,02014.csv,,,
discharge,[2009.       7.      26.      16.      49.      47.359],24,B0034,210,2015,02015.csv,1.3373192299576058,,
charge,[2009.       7.      26.      17.      42.      54.921],24,B0034,211,2016,02016.csv,,,
discharge,[2009.       7.      26.      20.      43.      48.921],24,B0034,212,2017,02017.csv,1.3402523341553034,,
impedance,[2009.       7.      26.      21.      40.      50.046],24,B0034,213,2018,02018.csv,,0.12514426993592384,0.1479917274975092
charge,[2009.       7.      26.      22.      12.      41.312],24,B0034,214,2019,02019.csv,,,
impedance,[2.0090e+03 7.0000e+00 2.7000e+01 1.0000e+00 1.8000e+01 1.2828e+01],24,B0034,215,2020,02020.csv,,0.12503673880990576,0.14709839825347462
discharge,[2.009e+03 7.000e+00 2.700e+01 1.000e+00 5.000e+01 3.890e+00],24,B0034,216,2021,02021.csv,1.3290965682379121,,
charge,[2.009e+03 7.000e+00 2.700e+01 2.000e+00 4.300e+01 1.275e+01],24,B0034,217,2022,02022.csv,,,
discharge,[2009.       7.      27.       5.      43.      49.015],24,B0034,218,2023,02023.csv,1.3323485655766352,,
charge,[2009.       7.      27.       6.      36.      51.968],24,B0034,219,2024,02024.csv,,,
discharge,[2009.      7.     27.      9.     37.     15.14],24,B0034,220,2025,02025.csv,1.3501541310555516,,
charge,[2009.       7.      27.      10.      30.      25.593],24,B0034,221,2026,02026.csv,,,
discharge,[2009.       7.      27.      13.      29.      48.031],24,B0034,222,2027,02027.csv,1.381523441054128,,
charge,[2009.       7.      27.      14.      23.       4.968],24,B0034,223,2028,02028.csv,,,
discharge,[2009.       7.      27.      17.      21.      22.671],24,B0034,224,2029,02029.csv,1.3835971952817807,,
impedance,[2009.       7.      27.      18.      18.      44.828],24,B0034,225,2030,02030.csv,,0.12501919950433807,0.14557947640155203
charge,[2009.      7.     27.     18.     50.     36.25],24,B0034,226,2031,02031.csv,,,
impedance,[2009.       7.      27.      21.      56.       8.671],24,B0034,227,2032,02032.csv,,0.12467329235782244,0.14748044207172012
discharge,[2.009e+03 7.000e+00 2.700e+01 2.200e+01 2.800e+01 1.870e-01],24,B0034,228,2033,02033.csv,1.3301161862080901,,
charge,[2009.       7.      27.      23.      21.       6.125],24,B0034,229,2034,02034.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.1000e+01 2.8109e+01],24,B0034,230,2035,02035.csv,1.3176982121703233,,
charge,[2009.       7.      28.       3.      14.      13.296],24,B0034,231,2036,02036.csv,,,
discharge,[2009.       7.      28.       6.      15.      44.125],24,B0034,232,2037,02037.csv,1.3063657719651272,,
charge,[2009.       7.      28.       7.       8.      23.984],24,B0034,233,2038,02038.csv,,,
discharge,[2009.       7.      28.      10.       9.      52.296],24,B0034,234,2039,02039.csv,1.3381567383793782,,
charge,[2.0090e+03 7.0000e+00 2.8000e+01 1.1000e+01 2.0000e+00 5.1093e+01],24,B0034,235,2040,02040.csv,,,
discharge,[2009.       7.      28.      14.       3.      56.171],24,B0034,236,2041,02041.csv,1.3563258092165067,,
impedance,[2009.       7.      28.      15.       0.      48.421],24,B0034,237,2042,02042.csv,,0.12499548805511769,0.1454261128439781
charge,[2009.       7.      28.      15.      32.      40.171],24,B0034,238,2043,02043.csv,,,
impedance,[2009.       7.      28.      18.      37.      37.765],24,B0034,239,2044,02044.csv,,0.12510922586265477,0.14713518551853855
discharge,[2009.       7.      28.      19.       9.      29.828],24,B0034,240,2045,02045.csv,1.3648997529550058,,
charge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+01 2.0000e+00 2.8625e+01],24,B0034,241,2046,02046.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.6656e+01],24,B0034,242,2047,02047.csv,1.3337639975535058,,
charge,[2009.       7.      28.      23.      55.       8.765],24,B0034,243,2048,02048.csv,,,
discharge,[2.0090e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.6000e+01 2.4125e+01],24,B0034,244,2049,02049.csv,1.3060123668658763,,
charge,[2009.       7.      29.       3.      48.      56.265],24,B0034,245,2050,02050.csv,,,
discharge,[2009.       7.      29.       6.      50.      26.906],24,B0034,246,2051,02051.csv,1.3101868361375808,,
