type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+01 1.0000e+00 4.6156e+01],24,B0006,68,4573,04573.csv,,0.0598822703747387,0.07871218357298479
discharge,[2008.       4.      20.      10.      16.      28.859],24,B0006,69,4574,04574.csv,1.8683061328264219,,
impedance,[2008.       4.      20.      11.      42.      26.062],24,B0006,70,4575,04575.csv,,0.060953270532872306,0.08269288603896705
charge,[2008.       4.      20.      11.      57.       8.765],24,B0006,71,4576,04576.csv,,,
impedance,[2008.      4.     20.     15.     22.     22.64],24,B0006,72,4577,04577.csv,,0.06058721482266893,0.07989533922911993
discharge,[2008.       4.      20.      15.      37.       5.281],24,B0006,73,4578,04578.csv,1.8560244070082998,,
impedance,[2.008e+03 4.000e+00 2.000e+01 1.700e+01 3.000e+00 1.140e+00],24,B0006,74,4579,04579.csv,,0.06236564071812447,0.08389054593182355
charge,[2008.       4.      20.      17.      17.      44.031],24,B0006,75,4580,04580.csv,,,
impedance,[2008.       4.      20.      20.      35.      56.187],24,B0006,76,4581,04581.csv,,0.06090836519034555,0.0797490751361702
discharge,[2008.       4.      20.      20.      50.      38.921],24,B0006,77,4582,04582.csv,1.8451997961855777,,
impedance,[2008.       4.      20.      22.      16.      35.078],24,B0006,78,4583,04583.csv,,0.0623876560738503,0.08427447476572261
charge,[2008.       4.      20.      22.      31.      18.046],24,B0006,79,4584,04584.csv,,,
impedance,[2.0080e+03 4.0000e+00 2.1000e+01 2.0000e+00 0.0000e+00 1.9968e+01],24,B0006,80,4585,04585.csv,,0.060369152473069135,0.08014506815871338
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,B0006,81,4586,04586.csv,1.857228890885317,,
impedance,[2008.       4.      21.       3.      26.      58.453],24,B0006,82,4587,04587.csv,,0.06209144685667864,0.08164302964777198
charge,[2008.       4.      21.      17.      51.      26.312],24,B0006,83,4588,04588.csv,,,
charge,[2008.       4.      22.      14.      15.      41.187],24,B0006,84,4589,04589.csv,,,
discharge,[2008.       4.      22.      15.      33.      49.875],24,B0006,85,4590,04590.csv,1.9247760889090635,,
impedance,[2008.       4.      22.      16.      33.       3.953],24,B0006,86,4591,04591.csv,,0.06356536156604609,0.08150834385680611
charge,[2008.       4.      22.      17.       4.      53.218],24,B0006,87,4592,04592.csv,,,
impedance,[2008.       4.      22.      19.      54.      32.265],24,B0006,88,4593,04593.csv,,0.06232003183337441,0.08021169162372531
discharge,[2008.       4.      22.      20.      26.      18.921],24,B0006,89,4594,04594.csv,1.8822317526092551,,
impedance,[2008.       4.      22.      21.      24.      34.484],24,B0006,90,4595,04595.csv,,0.06294168193775251,0.08199172562670037
charge,[2008.       4.      22.      21.      56.      21.406],24,B0006,91,4596,04596.csv,,,
impedance,[2008.       4.      23.       0.      46.      24.921],24,B0006,92,4597,04597.csv,,0.06189122330035962,0.08120805787615462
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,B0006,93,4598,04598.csv,1.855276687885587,,
impedance,[2.008e+03 4.000e+00 2.300e+01 2.000e+00 1.600e+01 8.578e+00],24,B0006,94,4599,04599.csv,,0.0628654066217946,0.08144682676052387
charge,[2.0080e+03 4.0000e+00 2.3000e+01 2.0000e+00 4.7000e+01 5.5453e+01],24,B0006,95,4600,04600.csv,,,
impedance,[2008.      4.     23.      5.     46.     32.89],24,B0006,96,4601,04601.csv,,0.06171642129064926,0.08150165216580176
discharge,[2008.       4.      23.       6.      18.      19.921],24,B0006,97,4602,04602.csv,1.8392508917181876,,
impedance,[2008.       4.      23.       7.      16.       7.671],24,B0006,98,4603,04603.csv,,0.06291524637705144,0.08277116642147596
charge,[2008.       4.      23.       7.      47.      54.718],24,B0006,99,4604,04604.csv,,,
impedance,[2008.       4.      23.      10.      36.      13.156],24,B0006,100,4605,04605.csv,,0.06199878481176484,0.08138761044036787
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,B0006,101,4606,04606.csv,1.8185396073994429,,
impedance,[2008.       4.      23.      12.       5.      30.437],24,B0006,102,4607,04607.csv,,0.06307762333013402,0.08287146905081498
charge,[2008.       4.      23.      12.      37.      17.515],24,B0006,103,4608,04608.csv,,,
impedance,[2008.       4.      23.      15.      34.      37.843],24,B0006,104,4609,04609.csv,,0.06250406054880163,0.08169124692338582
discharge,[2008.       4.      23.      16.       6.      25.171],24,B0006,105,4610,04610.csv,1.8134770059567056,,
impedance,[2008.       4.      23.      17.       3.      55.484],24,B0006,106,4611,04611.csv,,0.0627995855607608,0.0818468337271938
charge,[2008.       4.      23.      17.      35.      42.828],24,B0006,107,4612,04612.csv,,,
impedance,[2008.      4.     23.     20.     31.     10.75],24,B0006,108,4613,04613.csv,,0.06201388686472383,0.08131610081343171
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,B0006,109,4614,04614.csv,1.7971018450305436,,
impedance,[2008.       4.      23.      22.       0.      19.218],24,B0006,110,4615,04615.csv,,0.06308360062643197,0.08264257683503572
charge,[2008.       4.      23.      22.      32.       6.671],24,B0006,111,4616,04616.csv,,,
impedance,[2.0080e+03 4.0000e+00 2.4000e+01 1.0000e+00 1.9000e+01 4.6171e+01],24,B0006,112,4617,04617.csv,,0.06183019217410585,0.08120435160553863
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0006,113,4618,04618.csv,1.7810046294120476,,
impedance,[2.0080e+03 4.0000e+00 2.4000e+01 2.0000e+00 4.8000e+01 3.5687e+01],24,B0006,114,4619,04619.csv,,0.06313290641362876,0.0837217579093773
charge,[2008.       4.      24.       3.      20.      23.359],24,B0006,115,4620,04620.csv,,,
impedance,[2008.       4.      24.       6.      18.      12.171],24,B0006,116,4621,04621.csv,,0.06282694657880761,0.08347157844651079
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0006,117,4622,04622.csv,1.7710130422682329,,
impedance,[2008.       4.      24.       7.      46.      53.906],24,B0006,118,4623,04623.csv,,0.06336352421336121,0.0837975537463188
charge,[2008.       4.      24.       8.      18.      41.703],24,B0006,119,4624,04624.csv,,,
impedance,[2008.       4.      24.      11.      17.      36.359],24,B0006,120,4625,04625.csv,,0.06349817571333986,0.08385488671663242
discharge,[2008.       4.      24.      11.      49.      24.281],24,B0006,121,4626,04626.csv,1.7604712448170943,,
impedance,[2008.       4.      24.      12.      46.       8.171],24,B0006,122,4627,04627.csv,,0.06264078681571249,0.08299028292337617
charge,[2008.      4.     24.     13.     17.     56.25],24,B0006,123,4628,04628.csv,,,
impedance,[2008.       4.      24.      16.      14.       7.906],24,B0006,124,4629,04629.csv,,0.060945139936148515,0.082015904986437
discharge,[2008.       4.      24.      16.      45.      56.015],24,B0006,125,4630,04630.csv,1.7502913788006587,,
impedance,[2008.       4.      24.      17.      42.      40.796],24,B0006,126,4631,04631.csv,,0.06395085325023771,0.0832684036551876
charge,[2008.       4.      24.      18.      14.      28.937],24,B0006,127,4632,04632.csv,,,
impedance,[2008.       4.      24.      21.       6.      22.828],24,B0006,128,4633,04633.csv,,0.0639175801612165,0.08216571708748939
discharge,[2008.       4.      24.      21.      38.      11.078],24,B0006,129,4634,04634.csv,1.7394925037732578,,
impedance,[2008.       4.      24.      22.      34.      45.921],24,B0006,130,4635,04635.csv,,0.061914442984428886,0.0827944269463386
charge,[2008.       4.      24.      23.       6.      34.156],24,B0006,131,4636,04636.csv,,,
impedance,[2.008e+03 4.000e+00 2.500e+01 1.000e+00 5.700e+01 7.593e+00],24,B0006,132,4637,04637.csv,,0.06223664045181756,0.08227519539898062
discharge,[2008.       4.      25.      12.       3.      44.093],24,B0006,133,4638,04638.csv,1.7546766553637203,,
charge,[2.0080e+03 4.0000e+00 2.5000e+01 1.7000e+01 2.0000e+00 3.5703e+01],24,B0006,134,4639,04639.csv,,,
discharge,[2008.       4.      25.      20.       3.      55.921],24,B0006,135,4640,04640.csv,1.7659390941842175,,
impedance,[2008.       4.      25.      21.       0.      31.421],24,B0006,136,4641,04641.csv,,0.06368589032225634,0.08410980261203092
charge,[2008.       4.      25.      21.      32.      20.468],24,B0006,137,4642,04642.csv,,,
impedance,[2008.       4.      26.       0.      32.      46.968],24,B0006,138,4643,04643.csv,,0.06203106446308808,0.08319177703888532
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0006,139,4644,04644.csv,1.7337887419624838,,
impedance,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 0.0000e+00 5.2359e+01],24,B0006,140,4645,04645.csv,,0.06394139531038306,0.08439590554803003
charge,[2.0080e+03 4.0000e+00 2.6000e+01 2.0000e+00 3.2000e+01 4.1093e+01],24,B0006,141,4646,04646.csv,,,
impedance,[2008.       4.      26.       5.      25.      46.234],24,B0006,142,4647,04647.csv,,0.06250649038034015,0.08426848073493345
discharge,[2008.      4.     26.      5.     57.     35.14],24,B0006,143,4648,04648.csv,1.713325912040734,,
impedance,[2008.       4.      26.       6.      53.      34.171],24,B0006,144,4649,04649.csv,,0.06334074841835481,0.08443325960211569
charge,[2008.       4.      26.       7.      25.      23.031],24,B0006,145,4650,04650.csv,,,
impedance,[2008.       4.      26.      10.      26.      36.718],24,B0006,146,4651,04651.csv,,0.06261533272747599,0.0839721783477321
discharge,[2008.       4.      26.      10.      58.      25.843],24,B0006,147,4652,04652.csv,1.7024077813673466,,
charge,[2008.       4.      28.      17.      20.      47.859],24,B0006,148,4653,04653.csv,,,
discharge,[2008.       4.      29.      12.      15.      56.953],24,B0006,149,4654,04654.csv,1.82371946178183,,
impedance,[2008.       4.      29.      13.      12.      54.375],24,B0006,150,4655,04655.csv,,0.0659851482712769,0.08205908433058269
charge,[2008.       4.      29.      13.      44.      46.546],24,B0006,151,4656,04656.csv,,,
impedance,[2008.       4.      29.      16.      33.      38.281],24,B0006,152,4657,04657.csv,,0.0645724621588098,0.08034229300933068
discharge,[2008.       4.      29.      17.       5.      27.781],24,B0006,153,4658,04658.csv,1.8081284050314708,,
impedance,[2.0080e+03 4.0000e+00 2.9000e+01 1.8000e+01 2.0000e+00 2.1296e+01],24,B0006,154,4659,04659.csv,,0.06584265367322818,0.08228467898593818
charge,[2008.       4.      29.      18.      34.      10.656],24,B0006,155,4660,04660.csv,,,
impedance,[2008.      4.     29.     21.     28.     15.14],24,B0006,156,4661,04661.csv,,0.06368615846693702,0.08236363977175419
discharge,[2008.      4.     29.     22.      0.      4.75],24,B0006,157,4662,04662.csv,1.7757610945034283,,
impedance,[2008.       4.      29.      22.      56.      30.656],24,B0006,158,4663,04663.csv,,0.06586299475840429,0.08404816384807184
charge,[2008.       4.      29.      23.      28.      20.218],24,B0006,159,4664,04664.csv,,,
impedance,[2.008e+03 4.000e+00 3.000e+01 2.000e+00 1.200e+01 5.609e+00],24,B0006,160,4665,04665.csv,,0.06291209789909709,0.08214102281998399
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0006,161,4666,04666.csv,1.7447409841836798,,
impedance,[2008.      4.     30.      3.     40.      3.39],24,B0006,162,4667,04667.csv,,0.06445446289569287,0.08372729247372598
charge,[2008.       4.      30.       4.      11.      53.078],24,B0006,163,4668,04668.csv,,,
impedance,[2008.       4.      30.       7.       9.      52.656],24,B0006,164,4669,04669.csv,,0.06366741172107057,0.08296956725555057
discharge,[2008.       4.      30.       7.      41.      42.578],24,B0006,165,4670,04670.csv,1.729207034132373,,
impedance,[2008.       4.      30.       8.      37.      42.406],24,B0006,166,4671,04671.csv,,0.06449971024722613,0.08439116060930645
charge,[2008.       4.      30.       9.       9.      32.281],24,B0006,167,4672,04672.csv,,,
impedance,[2008.       4.      30.      11.      56.      59.203],24,B0006,168,4673,04673.csv,,0.06454586928056331,0.08390558187210605
discharge,[2008.       4.      30.      12.      28.      49.265],24,B0006,169,4674,04674.csv,1.7081086552553244,,
impedance,[2008.       4.      30.      13.      24.      39.734],24,B0006,170,4675,04675.csv,,0.06462222077599941,0.08347874261289515
charge,[2008.       4.      30.      13.      56.      29.843],24,B0006,171,4676,04676.csv,,,
impedance,[2008.       4.      30.      16.      48.      25.875],24,B0006,172,4677,04677.csv,,0.06441730776729335,0.08332080296168762
discharge,[2008.      4.     30.     17.     20.     16.14],24,B0006,173,4678,04678.csv,1.6975954237461768,,
impedance,[2008.      4.     30.     18.     16.      7.25],24,B0006,174,4679,04679.csv,,0.06535744633615422,0.08372284778321133
charge,[2008.      4.     30.     18.     47.     57.39],24,B0006,175,4680,04680.csv,,,
impedance,[2008.       4.      30.      21.      43.       3.656],24,B0006,176,4681,04681.csv,,0.06517362934686399,0.08478155339352322
discharge,[2008.       4.      30.      22.      14.      54.062],24,B0006,177,4682,04682.csv,1.6820634524029463,,
impedance,[2008.       4.      30.      23.      10.      36.859],24,B0006,178,4683,04683.csv,,0.0657374096950185,0.08640081854624075
charge,[2008.      4.     30.     23.     42.     27.25],24,B0006,179,4684,04684.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.0000e+00 4.3000e+01 4.2562e+01],24,B0006,180,4685,04685.csv,,0.06359515956336817,0.08418492196132377
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0006,181,4686,04686.csv,1.6714768322295086,,
impedance,[2.008e+03 5.000e+00 1.000e+00 4.000e+00 1.100e+01 7.078e+00],24,B0006,182,4687,04687.csv,,0.06569551042223239,0.08528415424415496
charge,[2.0080e+03 5.0000e+00 1.0000e+00 4.0000e+00 4.2000e+01 5.7703e+01],24,B0006,183,4688,04688.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 7.0000e+00 4.4000e+01 1.2656e+01],24,B0006,184,4689,04689.csv,,0.06528547500729169,0.08605041403439097
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0006,185,4690,04690.csv,1.6607591387047655,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 1.1000e+01 2.7593e+01],24,B0006,186,4691,04691.csv,,0.06608858001407364,0.08697381626854853
charge,[2.0080e+03 5.0000e+00 1.0000e+00 9.0000e+00 4.3000e+01 1.8359e+01],24,B0006,187,4692,04692.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.2000e+01 4.2000e+01 3.4015e+01],24,B0006,188,4693,04693.csv,,0.06653396257005847,0.08674821993371198
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0006,189,4694,04694.csv,1.651121015038069,,
impedance,[2.008e+03 5.000e+00 1.000e+00 1.400e+01 9.000e+00 5.064e+01],24,B0006,190,4695,04695.csv,,0.0673918549622027,0.0861118887620564
charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.4000e+01 4.1000e+01 4.1578e+01],24,B0006,191,4696,04696.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.7000e+01 3.9000e+01 2.0015e+01],24,B0006,192,4697,04697.csv,,0.06634112534272091,0.08720558299891104
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0006,193,4698,04698.csv,1.6401349256190927,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 6.0000e+00 2.6859e+01],24,B0006,194,4699,04699.csv,,0.0671457542138853,0.08632770749811566
charge,[2.0080e+03 5.0000e+00 1.0000e+00 1.9000e+01 3.8000e+01 1.7968e+01],24,B0006,195,4700,04700.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.0000e+00 2.2000e+01 3.8000e+01 2.4062e+01],24,B0006,196,4701,04701.csv,,0.06590996191117977,0.08712834097374948
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0006,197,4702,04702.csv,1.6291999416165441,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 5.0000e+00 3.1015e+01],24,B0006,198,4703,04703.csv,,0.06656218407046685,0.0876302548566821
charge,[2.0080e+03 5.0000e+00 2.0000e+00 0.0000e+00 3.7000e+01 2.2234e+01],24,B0006,199,4704,04704.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 2.1000e+01 4.3218e+01],24,B0006,200,4705,04705.csv,,0.06605623626692969,0.08756285633165226
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0006,201,4706,04706.csv,1.6088496302961666,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 4.0000e+00 4.8000e+01 3.3343e+01],24,B0006,202,4707,04707.csv,,0.06683041793365703,0.0881304972895854
charge,[2.0080e+03 5.0000e+00 2.0000e+00 5.0000e+00 2.0000e+01 2.4687e+01],24,B0006,203,4708,04708.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 1.2000e+01 4.9328e+01],24,B0006,204,4709,04709.csv,,0.06590274256382748,0.08820859113319164
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0006,205,4710,04710.csv,1.6035244898969248,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 9.0000e+00 3.9000e+01 4.0343e+01],24,B0006,206,4711,04711.csv,,0.0671228648017542,0.08952481378716437
charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.0000e+01 1.1000e+01 3.1921e+01],24,B0006,207,4712,04712.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.3000e+01 1.1000e+01 1.3468e+01],24,B0006,208,4713,04713.csv,,0.06791172070092616,0.08831509615303365
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0006,209,4714,04714.csv,1.5989712144027983,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+00 1.4000e+01 3.7000e+01 5.5109e+01],24,B0006,210,4715,04715.csv,,0.06804767963498151,0.08818918574404519
charge,[2.0080e+03 5.0000e+00 2.0000e+00 1.5000e+01 9.0000e+00 4.6812e+01],24,B0006,211,4716,04716.csv,,,
impedance,[2.008e+03 5.000e+00 2.000e+00 1.800e+01 1.100e+01 3.593e+00],24,B0006,212,4717,04717.csv,,0.06674377333784236,0.08857968181390717
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0006,213,4718,04718.csv,1.5876273123575604,,
charge,[2.0080e+03 5.0000e+00 2.0000e+00 2.0000e+01 2.8000e+01 2.5781e+01],24,B0006,214,4719,04719.csv,,,
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0006,215,4720,04720.csv,1.5829719744686166,,
impedance,[2008.       5.       3.       0.      18.      59.734],24,B0006,216,4721,04721.csv,,0.06787371479427354,0.08934891169767059
charge,[2008.       5.       3.       0.      50.      52.187],24,B0006,217,4722,04722.csv,,,
impedance,[2008.       5.       3.       3.      41.      16.453],24,B0006,218,4723,04723.csv,,0.06641297510611752,0.0895032370200492
discharge,[2008.       5.       3.       4.      13.       8.609],24,B0006,219,4724,04724.csv,1.567137636713563,,
impedance,[2008.       5.       3.       5.       7.      41.812],24,B0006,220,4725,04725.csv,,0.06842378612071928,0.0901555365219136
charge,[2008.       5.       3.       5.      39.      33.921],24,B0006,221,4726,04726.csv,,,
impedance,[2008.       5.       3.       8.      38.      27.484],24,B0006,222,4727,04727.csv,,0.06686868471567307,0.08981021390663306
discharge,[2008.       5.       3.       9.      10.      19.812],24,B0006,223,4728,04728.csv,1.5613446139713882,,
