type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,[2.0090e+03 2.0000e+00 1.8000e+01 1.8000e+01 3.8000e+01 2.2812e+01],24,B0026,20,4100,04100.csv,,,
charge,[2.009e+03 2.000e+00 1.800e+01 2.200e+01 2.000e+01 1.140e+00],24,B0026,21,4101,04101.csv,,,
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01],24,B0026,22,4102,04102.csv,1.8085638576011063,,
charge,[2.009e+03 2.000e+00 1.900e+01 2.000e+00 4.100e+01 5.214e+01],24,B0026,23,4103,04103.csv,,,
discharge,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],24,B0026,24,4104,04104.csv,1.804936077644182,,
charge,[2.0090e+03 2.0000e+00 1.9000e+01 7.0000e+00 2.7000e+01 4.8015e+01],24,B0026,25,4105,04105.csv,,,
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],24,B0026,26,4106,04106.csv,1.8049315924982108,,
impedance,[2.009e+03 2.000e+00 1.900e+01 1.200e+01 1.800e+01 4.484e+00],24,B0026,27,4107,04107.csv,,0.08977608029142928,0.1181427746110193
charge,[2.0090e+03 2.0000e+00 1.9000e+01 1.2000e+01 4.9000e+01 4.8921e+01],24,B0026,28,4108,04108.csv,,,
impedance,[2.0090e+03 2.0000e+00 1.9000e+01 1.5000e+01 5.0000e+01 5.9703e+01],24,B0026,29,4109,04109.csv,,0.09024854805901428,0.11023305814454701
discharge,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],24,B0026,30,4110,04110.csv,1.717679232699393,,
impedance,[2.009e+03 2.000e+00 2.000e+01 1.100e+01 3.700e+01 5.620e-01],24,B0026,31,4111,04111.csv,,0.09000656314970815,0.12089716577827994
charge,[2.0090e+03 2.0000e+00 2.0000e+01 1.2000e+01 8.0000e+00 4.4968e+01],24,B0026,32,4112,04112.csv,,,
impedance,[2.0090e+03 2.0000e+00 2.0000e+01 1.5000e+01 1.1000e+01 4.1671e+01],24,B0026,33,4113,04113.csv,,0.08961506170632062,0.10904947198823743
discharge,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],24,B0026,34,4114,04114.csv,1.809804813280106,,
charge,[2.0090e+03 2.0000e+00 2.0000e+01 1.7000e+01 3.2000e+01 1.0968e+01],24,B0026,35,4115,04115.csv,,,
discharge,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,B0026,36,4116,04116.csv,1.806556213274488,,
charge,[2.0090e+03 2.0000e+00 2.0000e+01 2.2000e+01 1.5000e+01 3.0718e+01],24,B0026,37,4117,04117.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,B0026,38,4118,04118.csv,1.7938155707698507,,
charge,[2.009e+03 2.000e+00 2.100e+01 3.000e+00 1.000e+00 1.814e+01],24,B0026,39,4119,04119.csv,,,
discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,B0026,40,4120,04120.csv,1.799304949381792,,
charge,[2.009e+03 2.000e+00 2.100e+01 7.000e+00 4.500e+01 7.250e+00],24,B0026,41,4121,04121.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,B0026,42,4122,04122.csv,1.7842197448470132,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.2000e+01 3.4000e+01 3.2359e+01],24,B0026,43,4123,04123.csv,,0.0894680838191281,0.11633212050124012
charge,[2.009e+03 2.000e+00 2.100e+01 1.300e+01 6.000e+00 1.750e+01],24,B0026,44,4124,04124.csv,,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.6000e+01 1.0000e+01 3.4171e+01],24,B0026,45,4125,04125.csv,,0.08943811638582581,0.10870083021564407
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,B0026,46,4126,04126.csv,1.6818819918515189,,
impedance,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 2.0000e+01 4.1765e+01],24,B0026,47,4127,04127.csv,,0.09070734698716276,0.11828423048885853
charge,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 5.2000e+01 2.7046e+01],24,B0026,48,4128,04128.csv,,,
impedance,[2.009e+03 3.000e+00 2.000e+00 2.100e+01 4.800e+01 1.710e-01],24,B0026,49,4129,04129.csv,,0.0898555538406385,0.10908184192931704
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,B0026,50,4130,04130.csv,1.8007519383961936,,
charge,[2009.       3.       3.       0.       7.      20.781],24,B0026,51,4131,04131.csv,,,
discharge,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,B0026,52,4132,04132.csv,1.795972684272296,,
charge,[2009.       3.       3.       4.      47.       3.484],24,B0026,53,4133,04133.csv,,,
discharge,[2009.       3.       3.       7.      39.       7.296],24,B0026,54,4134,04134.csv,1.7931026940553298,,
charge,[2009.       3.       3.       9.      26.      17.984],24,B0026,55,4135,04135.csv,,,
discharge,[2009.       3.       3.      12.      18.      51.281],24,B0026,56,4136,04136.csv,1.8010267542068712,,
charge,[2009.       3.       3.      14.       5.      44.218],24,B0026,57,4137,04137.csv,,,
discharge,[2009.       3.       3.      16.      58.      46.625],24,B0026,58,4138,04138.csv,1.7824572301269948,,
impedance,[2009.       3.       3.      18.      49.      37.578],24,B0026,59,4139,04139.csv,,0.08987378304228023,0.11473899449846424
charge,[2009.       3.       3.      19.      21.      23.546],24,B0026,60,4140,04140.csv,,,
impedance,[2009.       3.       3.      22.      22.       5.031],24,B0026,61,4141,04141.csv,,0.09006540943491714,0.1085513280011445
impedance,[2009.       3.       5.      15.      25.      53.312],24,B0026,62,4142,04142.csv,,0.08817190653135362,0.10415408021345504
charge,[2009.       3.       5.      15.      57.      39.484],24,B0026,63,4143,04143.csv,,,
impedance,[2009.       3.       5.      18.       8.      32.859],24,B0026,64,4144,04144.csv,,0.0894500574420642,0.109309064317628
discharge,[2009.       3.       5.      18.      40.      18.984],24,B0026,65,4145,04145.csv,1.7959303030608789,,
charge,[2009.       3.       5.      20.      27.      37.359],24,B0026,66,4146,04146.csv,,,
discharge,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,B0026,67,4147,04147.csv,1.7783142127341003,,
charge,[2.0090e+03 3.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 3.5906e+01],24,B0026,68,4148,04148.csv,,,
discharge,[2009.       3.       6.       4.       0.      25.046],24,B0026,69,4149,04149.csv,1.771719092984802,,
charge,[2009.       3.       6.       5.      46.      35.031],24,B0026,70,4150,04150.csv,,,
discharge,[2009.       3.       6.       8.      39.      37.156],24,B0026,71,4151,04151.csv,1.7790749489536772,,
charge,[2009.       3.       6.      10.      25.      28.937],24,B0026,72,4152,04152.csv,,,
discharge,[2009.       3.       6.      13.      20.      49.203],24,B0026,73,4153,04153.csv,1.7733229782464675,,
impedance,[2009.       3.       6.      15.      10.      41.859],24,B0026,74,4154,04154.csv,,0.09016257982157298,0.11582678352142962
charge,[2009.       3.       6.      15.      42.      28.359],24,B0026,75,4155,04155.csv,,,
impedance,[2009.       3.       6.      18.      44.      22.484],24,B0026,76,4156,04156.csv,,0.0894079114965533,0.1093666292348382
discharge,[2009.       3.      19.      10.      34.      54.078],24,B0026,77,4157,04157.csv,1.768754111010884,,
impedance,[2009.     3.    19.    12.    23.    39.5],24,B0026,78,4158,04158.csv,,0.09038899546557286,0.1176756750010452
charge,[2009.       3.      19.      12.      55.      26.718],24,B0026,79,4159,04159.csv,,,
