type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,[2.0090e+03 2.0000e+00 1.8000e+01 1.8000e+01 3.8000e+01 2.2812e+01],24,B0027,20,3179,03179.csv,,,
charge,[2.009e+03 2.000e+00 1.800e+01 2.200e+01 2.000e+01 1.140e+00],24,B0027,21,3180,03180.csv,,,
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01],24,B0027,22,3181,03181.csv,1.8198335565190242,,
charge,[2.009e+03 2.000e+00 1.900e+01 2.000e+00 4.100e+01 5.214e+01],24,B0027,23,3182,03182.csv,,,
discharge,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],24,B0027,24,3183,03183.csv,1.816980986440728,,
charge,[2.0090e+03 2.0000e+00 1.9000e+01 7.0000e+00 2.7000e+01 4.8015e+01],24,B0027,25,3184,03184.csv,,,
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],24,B0027,26,3185,03185.csv,1.8047602710768988,,
impedance,[2.009e+03 2.000e+00 1.900e+01 1.200e+01 1.800e+01 4.484e+00],24,B0027,27,3186,03186.csv,,0.104316046072662,0.13221097682558847
charge,[2.0090e+03 2.0000e+00 1.9000e+01 1.2000e+01 4.9000e+01 4.8921e+01],24,B0027,28,3187,03187.csv,,,
impedance,[2.0090e+03 2.0000e+00 1.9000e+01 1.5000e+01 5.0000e+01 5.9703e+01],24,B0027,29,3188,03188.csv,,0.10381157988903182,0.12316169005521234
discharge,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],24,B0027,30,3189,03189.csv,1.8021778881408677,,
impedance,[2.009e+03 2.000e+00 2.000e+01 1.100e+01 3.700e+01 5.620e-01],24,B0027,31,3190,03190.csv,,0.09958450692087609,0.1293833807517887
charge,[2.0090e+03 2.0000e+00 2.0000e+01 1.2000e+01 8.0000e+00 4.4968e+01],24,B0027,32,3191,03191.csv,,,
impedance,[2.0090e+03 2.0000e+00 2.0000e+01 1.5000e+01 1.1000e+01 4.1671e+01],24,B0027,33,3192,03192.csv,,0.09980355533822587,0.12056516008219019
discharge,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],24,B0027,34,3193,03193.csv,1.810054375611175,,
charge,[2.0090e+03 2.0000e+00 2.0000e+01 1.7000e+01 3.2000e+01 1.0968e+01],24,B0027,35,3194,03194.csv,,,
discharge,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,B0027,36,3195,03195.csv,1.8191618703574552,,
charge,[2.0090e+03 2.0000e+00 2.0000e+01 2.2000e+01 1.5000e+01 3.0718e+01],24,B0027,37,3196,03196.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,B0027,38,3197,03197.csv,1.806344581230731,,
charge,[2.009e+03 2.000e+00 2.100e+01 3.000e+00 1.000e+00 1.814e+01],24,B0027,39,3198,03198.csv,,,
discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,B0027,40,3199,03199.csv,1.8120006378747944,,
charge,[2.009e+03 2.000e+00 2.100e+01 7.000e+00 4.500e+01 7.250e+00],24,B0027,41,3200,03200.csv,,,
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,B0027,42,3201,03201.csv,1.809238569578753,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.2000e+01 3.4000e+01 3.2359e+01],24,B0027,43,3202,03202.csv,,0.0980191511803865,0.1256104991986903
charge,[2.009e+03 2.000e+00 2.100e+01 1.300e+01 6.000e+00 1.750e+01],24,B0027,44,3203,03203.csv,,,
impedance,[2.0090e+03 2.0000e+00 2.1000e+01 1.6000e+01 1.0000e+01 3.4171e+01],24,B0027,45,3204,03204.csv,,0.09950680341665902,0.1197168984297459
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,B0027,46,3205,03205.csv,1.7820717716005336,,
impedance,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 2.0000e+01 4.1765e+01],24,B0027,47,3206,03206.csv,,0.09871074461790616,0.1239497992107127
charge,[2.0090e+03 3.0000e+00 2.0000e+00 1.8000e+01 5.2000e+01 2.7046e+01],24,B0027,48,3207,03207.csv,,,
impedance,[2.009e+03 3.000e+00 2.000e+00 2.100e+01 4.800e+01 1.710e-01],24,B0027,49,3208,03208.csv,,0.10018545677097014,0.11938631622478073
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,B0027,50,3209,03209.csv,1.8145504562341046,,
charge,[2009.       3.       3.       0.       7.      20.781],24,B0027,51,3210,03210.csv,,,
discharge,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,B0027,52,3211,03211.csv,1.809153485164282,,
charge,[2009.       3.       3.       4.      47.       3.484],24,B0027,53,3212,03212.csv,,,
discharge,[2009.       3.       3.       7.      39.       7.296],24,B0027,54,3213,03213.csv,1.8065551508093707,,
charge,[2009.       3.       3.       9.      26.      17.984],24,B0027,55,3214,03214.csv,,,
discharge,[2009.       3.       3.      12.      18.      51.281],24,B0027,56,3215,03215.csv,1.802401655959492,,
charge,[2009.       3.       3.      14.       5.      44.218],24,B0027,57,3216,03216.csv,,,
discharge,[2009.       3.       3.      16.      58.      46.625],24,B0027,58,3217,03217.csv,1.7964331683322998,,
impedance,[2009.       3.       3.      18.      49.      37.578],24,B0027,59,3218,03218.csv,,0.09821473955295443,0.12600317424850244
charge,[2009.       3.       3.      19.      21.      23.546],24,B0027,60,3219,03219.csv,,,
impedance,[2009.       3.       3.      22.      22.       5.031],24,B0027,61,3220,03220.csv,,0.0977040528101169,0.11721661093382099
impedance,[2009.       3.       5.      15.      25.      53.312],24,B0027,62,3221,03221.csv,,0.09634909799632395,0.11435722029540347
charge,[2009.       3.       5.      15.      57.      39.484],24,B0027,63,3222,03222.csv,,,
impedance,[2009.       3.       5.      18.       8.      32.859],24,B0027,64,3223,03223.csv,,0.09755612281440681,0.11844508949428006
discharge,[2009.       3.       5.      18.      40.      18.984],24,B0027,65,3224,03224.csv,1.8088036930508289,,
charge,[2009.       3.       5.      20.      27.      37.359],24,B0027,66,3225,03225.csv,,,
discharge,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,B0027,67,3226,03226.csv,1.7915527748749653,,
charge,[2.0090e+03 3.0000e+00 6.0000e+00 1.0000e+00 6.0000e+00 3.5906e+01],24,B0027,68,3227,03227.csv,,,
discharge,[2009.       3.       6.       4.       0.      25.046],24,B0027,69,3228,03228.csv,1.7853375192239571,,
charge,[2009.       3.       6.       5.      46.      35.031],24,B0027,70,3229,03229.csv,,,
discharge,[2009.       3.       6.       8.      39.      37.156],24,B0027,71,3230,03230.csv,1.793209210325309,,
charge,[2009.       3.       6.      10.      25.      28.937],24,B0027,72,3231,03231.csv,,,
discharge,[2009.       3.       6.      13.      20.      49.203],24,B0027,73,3232,03232.csv,1.7873097711102113,,
impedance,[2009.       3.       6.      15.      10.      41.859],24,B0027,74,3233,03233.csv,,0.0965391814140092,0.1267597829642833
charge,[2009.       3.       6.      15.      42.      28.359],24,B0027,75,3234,03234.csv,,,
impedance,[2009.       3.       6.      18.      44.      22.484],24,B0027,76,3235,03235.csv,,0.0999652631237503,0.119612265698934
discharge,[2009.       3.      19.      10.      34.      54.078],24,B0027,77,3236,03236.csv,1.7700926253324452,,
impedance,[2009.     3.    19.    12.    23.    39.5],24,B0027,78,3237,03237.csv,,0.09969227191464992,0.1248543133814611
charge,[2009.       3.      19.      12.      55.      26.718],24,B0027,79,3238,03238.csv,,,
