type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,[2008.       7.       9.      12.      24.      23.859],24,B0018,27,6380,06380.csv,,0.05911226141914418,0.08989822215265768
charge,[2008.       7.      10.      13.      33.      27.984],24,B0018,28,6381,06381.csv,,,
discharge,[2008.       7.      10.      16.      34.      39.859],24,B0018,29,6382,06382.csv,1.8231002302844226,,
charge,[2008.       7.      10.      17.      32.      45.796],24,B0018,30,6383,06383.csv,,,
discharge,[2008.       7.      10.      20.      33.      58.031],24,B0018,31,6384,06384.csv,1.8121253520255494,,
charge,[2008.       7.      10.      21.      31.      56.171],24,B0018,32,6385,06385.csv,,,
discharge,[2008.       7.      11.       0.      30.      25.484],24,B0018,33,6386,06386.csv,1.8046916382117766,,
charge,[2.0080e+03 7.0000e+00 1.1000e+01 1.0000e+00 2.8000e+01 1.1828e+01],24,B0018,34,6387,06387.csv,,,
discharge,[2008.       7.      11.       4.      28.      49.531],24,B0018,35,6388,06388.csv,1.790844349786295,,
charge,[2008.       7.      11.       5.      26.      22.734],24,B0018,36,6389,06389.csv,,,
impedance,[2008.       7.      11.       8.      27.      23.859],24,B0018,37,6390,06390.csv,,0.06105488892245489,0.08795484250803035
discharge,[2008.       7.      11.       8.      59.       8.656],24,B0018,38,6391,06391.csv,1.783470722841926,,
impedance,[2008.      7.     11.      9.     56.     29.14],24,B0018,39,6392,06392.csv,,0.06100929812130678,0.08710663504547878
charge,[2008.       7.      11.      11.      25.      49.812],24,B0018,40,6393,06393.csv,,,
discharge,[2008.      7.     11.     14.     27.      5.64],24,B0018,41,6394,06394.csv,1.7809386125310702,,
charge,[2008.       7.      11.      15.      24.      31.562],24,B0018,42,6395,06395.csv,,,
discharge,[2008.       7.      11.      18.      25.      27.593],24,B0018,43,6396,06396.csv,1.771209039672698,,
charge,[2008.       7.      11.      19.      22.      48.406],24,B0018,44,6397,06397.csv,,,
discharge,[2008.       7.      11.      22.      22.       5.406],24,B0018,45,6398,06398.csv,1.7686303996707076,,
charge,[2008.       7.      11.      23.      19.      12.921],24,B0018,46,6399,06399.csv,,,
discharge,[2.0080e+03 7.0000e+00 1.2000e+01 2.0000e+00 1.8000e+01 1.1125e+01],24,B0018,47,6400,06400.csv,1.7536304801917124,,
charge,[2008.       7.      12.       3.      15.      14.546],24,B0018,48,6401,06401.csv,,,
impedance,[2008.       7.      12.       6.      13.      58.531],24,B0018,49,6402,06402.csv,,0.06064904573360479,0.08754929973933033
discharge,[2008.       7.      12.       6.      45.      43.859],24,B0018,50,6403,06403.csv,1.7462197416415093,,
impedance,[2008.       7.      12.       7.      42.      35.203],24,B0018,51,6404,06404.csv,,0.06219481868267621,0.08570971190558405
charge,[2008.       7.      12.       8.      14.      20.437],24,B0018,52,6405,06405.csv,,,
discharge,[2008.       7.      12.      11.      15.      36.812],24,B0018,53,6406,06406.csv,1.7376647337053737,,
charge,[2008.       7.      12.      12.      12.      13.593],24,B0018,54,6407,06407.csv,,,
discharge,[2008.       7.      12.      15.      13.      28.609],24,B0018,55,6408,06408.csv,1.7315166735475835,,
charge,[2008.      7.     12.     16.      9.     54.75],24,B0018,56,6409,06409.csv,,,
discharge,[2008.       7.      12.      18.      52.      45.109],24,B0018,57,6410,06410.csv,1.7085949894470602,,
charge,[2008.       7.      12.      19.      49.      15.046],24,B0018,58,6411,06411.csv,,,
discharge,[2008.       7.      12.      22.      50.      29.984],24,B0018,59,6412,06412.csv,1.711469957068211,,
charge,[2008.       7.      12.      23.      46.      44.031],24,B0018,60,6413,06413.csv,,,
impedance,[2.0080e+03 7.0000e+00 1.3000e+01 2.0000e+00 4.7000e+01 1.9937e+01],24,B0018,61,6414,06414.csv,,0.06106479153135479,0.08848482071807108
discharge,[2008.       7.      13.       3.      19.       5.703],24,B0018,62,6415,06415.csv,1.7075021373272627,,
impedance,[2008.       7.      13.       4.      15.      14.203],24,B0018,63,6416,06416.csv,,0.0595969662678692,0.08684055890192541
charge,[2008.       7.      14.      10.       7.       5.203],24,B0018,64,6417,06417.csv,,,
discharge,[2008.     7.    14.    13.     8.    20.5],24,B0018,65,6418,06418.csv,1.7492382064360228,,
charge,[2008.       7.      14.      14.       5.      10.625],24,B0018,66,6419,06419.csv,,,
discharge,[2008.       7.      14.      17.       3.      45.625],24,B0018,67,6420,06420.csv,1.7327697147429955,,
charge,[2008.       7.      14.      18.       0.      28.328],24,B0018,68,6421,06421.csv,,,
discharge,[2008.       7.      14.      20.      57.      32.609],24,B0018,69,6422,06422.csv,1.7222313328292376,,
charge,[2008.       7.      14.      21.      54.       9.625],24,B0018,70,6423,06423.csv,,,
discharge,[2008.       7.      15.       0.      49.      58.484],24,B0018,71,6424,06424.csv,1.711846298984729,,
charge,[2.0080e+03 7.0000e+00 1.5000e+01 1.0000e+00 4.6000e+01 2.9156e+01],24,B0018,72,6425,06425.csv,,,
impedance,[2.008e+03 7.000e+00 1.500e+01 4.000e+00 4.300e+01 9.680e-01],24,B0018,73,6426,06426.csv,,0.06287106178477314,0.08500615970912836
discharge,[2008.      7.     15.      5.     14.     47.25],24,B0018,74,6427,06427.csv,1.699267835126687,,
impedance,[2008.       7.      15.       6.      11.       8.359],24,B0018,75,6428,06428.csv,,0.06095075041521759,0.08544326049182116
charge,[2008.       7.      15.       6.      42.      54.687],24,B0018,76,6429,06429.csv,,,
discharge,[2008.       7.      15.       9.      43.      28.937],24,B0018,77,6430,06430.csv,1.6940366439243106,,
charge,[2008.      7.     15.     10.     39.     41.75],24,B0018,78,6431,06431.csv,,,
discharge,[2008.      7.     15.     13.     36.     47.89],24,B0018,79,6432,06432.csv,1.6819027078768087,,
charge,[2008.       7.      15.      14.      32.      50.812],24,B0018,80,6433,06433.csv,,,
discharge,[2008.       7.      15.      17.      29.      47.765],24,B0018,81,6434,06434.csv,1.6769770618433686,,
charge,[2008.       7.      15.      18.      25.      42.703],24,B0018,82,6435,06435.csv,,,
discharge,[2008.      7.     15.     21.     21.     30.39],24,B0018,83,6436,06436.csv,1.6655229306478936,,
charge,[2008.       7.      15.      22.      17.      17.343],24,B0018,84,6437,06437.csv,,,
impedance,[2.0080e+03 7.0000e+00 1.6000e+01 1.0000e+00 1.3000e+01 2.6609e+01],24,B0018,85,6438,06438.csv,,0.06279037977354894,0.08611082715769634
discharge,[2.008e+03 7.000e+00 1.600e+01 1.000e+00 4.500e+01 1.339e+01],24,B0018,86,6439,06439.csv,1.6571924575832084,,
impedance,[2.0080e+03 7.0000e+00 1.6000e+01 2.0000e+00 4.0000e+01 5.8796e+01],24,B0018,87,6440,06440.csv,,0.062054327669918884,0.0841039159798283
charge,[2008.       7.      16.       3.      12.      45.734],24,B0018,88,6441,06441.csv,,,
discharge,[2008.      7.     16.      6.     12.     34.39],24,B0018,89,6442,06442.csv,1.6482241555294048,,
charge,[2008.       7.      16.       7.       8.       4.625],24,B0018,90,6443,06443.csv,,,
discharge,[2008.       7.      16.      10.       5.      40.718],24,B0018,91,6444,06444.csv,1.6387701497987262,,
charge,[2.008e+03 7.000e+00 1.600e+01 1.100e+01 1.000e+00 5.390e+00],24,B0018,92,6445,06445.csv,,,
discharge,[2008.       7.      16.      13.      57.      42.468],24,B0018,93,6446,06446.csv,1.6276486907262062,,
charge,[2.008e+03 7.000e+00 1.600e+01 1.400e+01 5.300e+01 3.750e-01],24,B0018,94,6447,06447.csv,,,
discharge,[2008.       7.      16.      17.      51.      36.078],24,B0018,95,6448,06448.csv,1.62215370227252,,
charge,[2008.       7.      16.      18.      46.      45.562],24,B0018,96,6449,06449.csv,,,
impedance,[2008.       7.      16.      21.      42.       9.968],24,B0018,97,6450,06450.csv,,0.06126874046942329,0.08711286500552247
discharge,[2008.       7.      16.      22.      13.      57.593],24,B0018,98,6451,06451.csv,1.6140066510467586,,
impedance,[2008.       7.      16.      23.       9.       6.296],24,B0018,99,6452,06452.csv,,0.0627057717757101,0.08381129726407618
charge,[2008.       7.      18.      14.      26.      49.046],24,B0018,100,6453,06453.csv,,,
discharge,[2008.       7.      18.      17.      28.      12.125],24,B0018,101,6454,06454.csv,1.6760516154424623,,
charge,[2008.       7.      18.      18.      23.      50.796],24,B0018,102,6455,06455.csv,,,
discharge,[2008.       7.      18.      21.      19.      44.421],24,B0018,103,6456,06456.csv,1.649300642552199,,
charge,[2008.       7.      18.      22.      15.      11.625],24,B0018,104,6457,06457.csv,,,
discharge,[2.008e+03 7.000e+00 1.900e+01 1.000e+00 1.000e+01 7.046e+00],24,B0018,105,6458,06458.csv,1.63238299185809,,
charge,[2.008e+03 7.000e+00 1.900e+01 2.000e+00 5.000e+00 1.739e+01],24,B0018,106,6459,06459.csv,,,
discharge,[2.008e+03 7.000e+00 1.900e+01 5.000e+00 1.000e+00 4.953e+00],24,B0018,107,6460,06460.csv,1.6164159719025777,,
charge,[2008.       7.      19.       5.      55.      59.421],24,B0018,108,6461,06461.csv,,,
impedance,[2008.       7.      19.       8.      53.      42.015],24,B0018,109,6462,06462.csv,,0.060230110173563736,0.0877848925885978
discharge,[2008.       7.      19.       9.      25.      29.875],24,B0018,110,6463,06463.csv,1.6109028378249377,,
impedance,[2008.       7.      19.      10.      20.      17.109],24,B0018,111,6464,06464.csv,,0.061801794410442104,0.08516278937578788
charge,[2008.      7.     19.     10.     52.      5.14],24,B0018,112,6465,06465.csv,,,
discharge,[2.008e+03 7.000e+00 1.900e+01 1.300e+01 5.300e+01 7.500e-01],24,B0018,113,6466,06466.csv,1.5954638693695657,,
charge,[2008.       7.      19.      14.      47.      30.984],24,B0018,114,6467,06467.csv,,,
charge,[2008.       7.      29.      17.      16.      52.453],24,B0018,115,6468,06468.csv,,,
discharge,[2008.       7.      29.      18.      34.      27.281],24,B0018,116,6469,06469.csv,1.726707440085764,,
charge,[2008.       7.      29.      19.      30.      58.062],24,B0018,117,6470,06470.csv,,,
discharge,[2008.     7.    29.    22.    21.    53.5],24,B0018,118,6471,06471.csv,1.7165673917429753,,
charge,[2008.      7.     29.     23.     18.      7.89],24,B0018,119,6472,06472.csv,,,
discharge,[2.0080e+03 7.0000e+00 3.0000e+01 2.0000e+00 9.0000e+00 4.8828e+01],24,B0018,120,6473,06473.csv,1.6958235570934848,,
charge,[2008.       7.      30.       3.       5.      37.578],24,B0018,121,6474,06474.csv,,,
discharge,[2008.       7.      30.       5.      57.       2.328],24,B0018,122,6475,06475.csv,1.6777783190792557,,
charge,[2008.       7.      30.       6.      52.      31.234],24,B0018,123,6476,06476.csv,,,
discharge,[2008.       7.      30.       9.      52.      21.281],24,B0018,124,6477,06477.csv,1.6606586897774192,,
impedance,[2008.       7.      30.      10.      47.      40.421],24,B0018,125,6478,06478.csv,,0.06335998574164574,0.08600824718099127
charge,[2008.       7.      30.      16.      34.      24.156],24,B0018,126,6479,06479.csv,,,
discharge,[2008.       7.      30.      19.      28.       7.671],24,B0018,127,6480,06480.csv,1.6664109274827466,,
charge,[2008.       7.      30.      20.      23.      41.734],24,B0018,128,6481,06481.csv,,,
discharge,[2008.       7.      30.      23.      16.      54.218],24,B0018,129,6482,06482.csv,1.6468336174407805,,
charge,[2008.       7.      31.       0.      11.      53.156],24,B0018,130,6483,06483.csv,,,
discharge,[2.0080e+03 7.0000e+00 3.1000e+01 2.0000e+00 4.6000e+01 1.8031e+01],24,B0018,131,6484,06484.csv,1.6257639928779952,,
charge,[2008.       7.      31.       3.      41.       3.687],24,B0018,132,6485,06485.csv,,,
discharge,[2008.       7.      31.       6.      15.      17.843],24,B0018,133,6486,06486.csv,1.6121577411874595,,
charge,[2008.       7.      31.       7.       9.      40.171],24,B0018,134,6487,06487.csv,,,
discharge,[2008.       7.      31.      10.      10.      14.359],24,B0018,135,6488,06488.csv,1.6057366823755344,,
impedance,[2008.       7.      31.      11.       4.      34.796],24,B0018,136,6489,06489.csv,,0.06254971088581063,0.0843178209735426
charge,[2008.       7.      31.      15.      20.      13.937],24,B0018,137,6490,06490.csv,,,
impedance,[2.0080e+03 7.0000e+00 3.1000e+01 2.3000e+01 2.0000e+00 5.4953e+01],24,B0018,138,6491,06491.csv,,0.06088396756004627,0.08522512012699898
charge,[2.0080e+03 8.0000e+00 1.0000e+00 1.7000e+01 1.4000e+01 2.5234e+01],24,B0018,139,6492,06492.csv,,,
discharge,[2.0080e+03 8.0000e+00 1.0000e+00 1.7000e+01 4.6000e+01 3.3109e+01],24,B0018,140,6493,06493.csv,1.673645314879889,,
charge,[2.0080e+03 8.0000e+00 1.0000e+00 1.8000e+01 4.1000e+01 5.9718e+01],24,B0018,141,6494,06494.csv,,,
discharge,[2.0080e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.2000e+01 1.2937e+01],24,B0018,142,6495,06495.csv,1.6404348572349936,,
charge,[2.0080e+03 8.0000e+00 1.0000e+00 2.2000e+01 2.6000e+01 5.2171e+01],24,B0018,143,6496,06496.csv,,,
discharge,[2.008e+03 8.000e+00 2.000e+00 1.000e+00 1.700e+01 9.625e+00],24,B0018,144,6497,06497.csv,1.6132653317422077,,
charge,[2.0080e+03 8.0000e+00 2.0000e+00 2.0000e+00 1.1000e+01 2.3781e+01],24,B0018,145,6498,06498.csv,,,
discharge,[2.0080e+03 8.0000e+00 2.0000e+00 5.0000e+00 3.0000e+00 5.5921e+01],24,B0018,146,6499,06499.csv,1.5920964324686278,,
charge,[2.008e+03 8.000e+00 2.000e+00 5.000e+00 5.700e+01 4.489e+01],24,B0018,147,6500,06500.csv,,,
impedance,[2.008e+03 8.000e+00 2.000e+00 8.000e+00 5.500e+01 3.281e+00],24,B0018,148,6501,06501.csv,,0.062318942746054214,0.0859882467642574
discharge,[2.0080e+03 8.0000e+00 2.0000e+00 9.0000e+00 2.6000e+01 5.1375e+01],24,B0018,149,6502,06502.csv,1.5866011820698824,,
impedance,[2.0080e+03 8.0000e+00 2.0000e+00 1.0000e+01 2.4000e+01 3.1984e+01],24,B0018,150,6503,06503.csv,,0.0619094323498869,0.08488075014924702
charge,[2.0080e+03 8.0000e+00 2.0000e+00 1.0000e+01 5.6000e+01 2.0062e+01],24,B0018,151,6504,06504.csv,,,
discharge,[2.008e+03 8.000e+00 2.000e+00 1.300e+01 5.500e+01 3.296e+00],24,B0018,152,6505,06505.csv,1.5800766490336253,,
charge,[2.0080e+03 8.0000e+00 2.0000e+00 1.4000e+01 4.8000e+01 3.3312e+01],24,B0018,153,6506,06506.csv,,,
discharge,[2.0080e+03 8.0000e+00 2.0000e+00 1.7000e+01 4.1000e+01 5.9359e+01],24,B0018,154,6507,06507.csv,1.5641732953289167,,
charge,[2.0080e+03 8.0000e+00 2.0000e+00 1.8000e+01 3.5000e+01 1.3718e+01],24,B0018,155,6508,06508.csv,,,
discharge,[2.0080e+03 8.0000e+00 2.0000e+00 2.1000e+01 2.9000e+01 2.4406e+01],24,B0018,156,6509,06509.csv,1.555618272193922,,
charge,[2.0080e+03 8.0000e+00 2.0000e+00 2.2000e+01 2.2000e+01 2.4875e+01],24,B0018,157,6510,06510.csv,,,
discharge,[2.008e+03 8.000e+00 3.000e+00 1.000e+00 1.600e+01 7.078e+00],24,B0018,158,6511,06511.csv,1.5402045278637397,,
charge,[2.0080e+03 8.0000e+00 3.0000e+00 2.0000e+00 8.0000e+00 5.3062e+01],24,B0018,159,6512,06512.csv,,,
impedance,[2008.       8.       3.       5.       7.      23.546],24,B0018,160,6513,06513.csv,,0.06328841535782422,0.08847320583286679
discharge,[2008.       8.       3.       5.      39.      11.953],24,B0018,161,6514,06514.csv,1.5321613015959863,,
impedance,[2008.       8.       3.       6.      35.      43.796],24,B0018,162,6515,06515.csv,,0.06244245641291251,0.08553075414412509
charge,[2008.      8.      3.      7.      7.     32.14],24,B0018,163,6516,06516.csv,,,
discharge,[2008.       8.       3.      10.       8.      42.828],24,B0018,164,6517,06517.csv,1.5316232403693415,,
charge,[2.008e+03 8.000e+00 3.000e+00 1.100e+01 1.000e+00 3.031e+00],24,B0018,165,6518,06518.csv,,,
discharge,[2008.       8.       3.      13.      54.      25.093],24,B0018,166,6519,06519.csv,1.5222595950771978,,
charge,[2008.       8.       3.      14.      46.      29.593],24,B0018,167,6520,06520.csv,,,
discharge,[2008.      8.      3.     17.     42.     28.75],24,B0018,168,6521,06521.csv,1.5065267126851283,,
charge,[2008.       8.       3.      18.      34.      29.984],24,B0018,169,6522,06522.csv,,,
discharge,[2008.       8.       3.      21.      26.      49.765],24,B0018,170,6523,06523.csv,1.5014219556532926,,
charge,[2008.       8.       3.      22.      18.      31.312],24,B0018,171,6524,06524.csv,,,
impedance,[2.0080e+03 8.0000e+00 4.0000e+00 1.0000e+00 1.6000e+01 5.2796e+01],24,B0018,172,6525,06525.csv,,0.06272459952717446,0.09004616962738907
discharge,[2.008e+03 8.000e+00 4.000e+00 1.000e+00 4.800e+01 4.289e+01],24,B0018,173,6526,06526.csv,1.4963534117486457,,
impedance,[2.0080e+03 8.0000e+00 4.0000e+00 2.0000e+00 4.4000e+01 1.6218e+01],24,B0018,174,6527,06527.csv,,0.06319723456202592,0.0872013762847039
charge,[2008.       8.       4.      14.       9.       7.859],24,B0018,175,6528,06528.csv,,,
discharge,[2008.       8.       4.      17.       8.      25.328],24,B0018,176,6529,06529.csv,1.5334262000312422,,
charge,[2008.       8.       4.      18.       0.      55.828],24,B0018,177,6530,06530.csv,,,
discharge,[2008.       8.       4.      20.      55.      13.796],24,B0018,178,6531,06531.csv,1.523845267514426,,
charge,[2008.       8.       4.      21.      47.      14.953],24,B0018,179,6532,06532.csv,,,
discharge,[2008.       8.       5.       0.      41.      24.609],24,B0018,180,6533,06533.csv,1.5011920994261239,,
charge,[2.0080e+03 8.0000e+00 5.0000e+00 1.0000e+00 3.3000e+01 1.0312e+01],24,B0018,181,6534,06534.csv,,,
discharge,[2008.       8.       5.       4.      27.      50.953],24,B0018,182,6535,06535.csv,1.492417671450291,,
charge,[2008.       8.       5.       5.      19.      22.859],24,B0018,183,6536,06536.csv,,,
discharge,[2008.      8.      5.      8.     23.     48.25],24,B0018,184,6537,06537.csv,1.483323851940123,,
impedance,[2008.       8.       5.       9.      19.       2.828],24,B0018,185,6538,06538.csv,,0.06332864514547537,0.08797976668527188
charge,[2008.       8.       5.       9.      50.      52.046],24,B0018,186,6539,06539.csv,,,
discharge,[2008.       8.       5.      12.      50.      42.531],24,B0018,187,6540,06540.csv,1.4807376792294196,,
charge,[2008.       8.       5.      13.      41.      40.625],24,B0018,188,6541,06541.csv,,,
discharge,[2008.       8.       5.      16.      36.      12.671],24,B0018,189,6542,06542.csv,1.4735077809902477,,
charge,[2008.       8.       5.      17.      26.      58.796],24,B0018,190,6543,06543.csv,,,
discharge,[2008.       8.       5.      20.      21.      46.906],24,B0018,191,6544,06544.csv,1.46801928526661,,
charge,[2008.       8.       5.      21.      12.      24.031],24,B0018,192,6545,06545.csv,,,
discharge,[2008.       8.       6.       0.       6.      53.156],24,B0018,193,6546,06546.csv,1.4580923557119019,,
charge,[2008.       8.       6.       0.      57.      26.078],24,B0018,194,6547,06547.csv,,,
impedance,[2008.       8.       6.       3.      56.       3.328],24,B0018,195,6548,06548.csv,,0.06438276069827963,0.09108149736581252
discharge,[2008.       8.       6.       4.      27.      52.921],24,B0018,196,6549,06549.csv,1.4478660988891399,,
impedance,[2008.       8.       6.       5.      22.       8.593],24,B0018,197,6550,06550.csv,,0.06322621852227772,0.08762970040962542
charge,[2008.       8.       6.       5.      53.      58.484],24,B0018,198,6551,06551.csv,,,
discharge,[2008.       8.       6.       8.      55.      24.593],24,B0018,199,6552,06552.csv,1.4527808777541982,,
charge,[2008.       8.       6.       9.      45.      37.468],24,B0018,200,6553,06553.csv,,,
discharge,[2008.       8.       6.      12.      40.      42.031],24,B0018,201,6554,06554.csv,1.4425356364492432,,
charge,[2008.       8.       6.      13.      30.      36.734],24,B0018,202,6555,06555.csv,,,
discharge,[2008.       8.       6.      16.      25.      32.093],24,B0018,203,6556,06556.csv,1.4392712877203313,,
charge,[2008.       8.       6.      17.      15.      22.078],24,B0018,204,6557,06557.csv,,,
discharge,[2008.       8.       6.      20.       9.      11.453],24,B0018,205,6558,06558.csv,1.4286475681888218,,
charge,[2008.       8.       6.      20.      58.      55.781],24,B0018,206,6559,06559.csv,,,
impedance,[2008.       8.       6.      23.      55.      49.046],24,B0018,207,6560,06560.csv,,0.06275964602343843,0.09224881675419787
discharge,[2008.       8.       7.       0.      27.      39.046],24,B0018,208,6561,06561.csv,1.4249026750004896,,
impedance,[2.0080e+03 8.0000e+00 7.0000e+00 1.0000e+00 2.1000e+01 1.8375e+01],24,B0018,209,6562,06562.csv,,0.06306423201152148,0.08878755046571668
charge,[2008.       8.       7.      16.      13.       2.546],24,B0018,210,6563,06563.csv,,,
discharge,[2008.       8.       7.      19.       5.      53.109],24,B0018,211,6564,06564.csv,1.4698115324524124,,
charge,[2008.       8.       7.      19.      56.      43.171],24,B0018,212,6565,06565.csv,,,
discharge,[2008.       8.       7.      22.      50.      51.859],24,B0018,213,6566,06566.csv,1.4525819651050202,,
charge,[2008.      8.      7.     23.     40.     59.14],24,B0018,214,6567,06567.csv,,,
discharge,[2.008e+03 8.000e+00 8.000e+00 2.000e+00 3.200e+01 5.325e+01],24,B0018,215,6568,06568.csv,1.442834198908794,,
charge,[2008.       8.       8.       3.      22.      43.812],24,B0018,216,6569,06569.csv,,,
discharge,[2008.       8.       8.       6.      16.      47.328],24,B0018,217,6570,06570.csv,1.428376058807949,,
charge,[2008.       8.       8.       7.       6.      26.906],24,B0018,218,6571,06571.csv,,,
discharge,[2008.       8.       8.      10.      14.      50.671],24,B0018,219,6572,06572.csv,1.4154547844370715,,
impedance,[2008.     8.     8.    11.     8.    17.5],24,B0018,220,6573,06573.csv,,0.0654312939216661,0.08842632755307295
charge,[2008.       8.       8.      17.       8.      38.187],24,B0018,221,6574,06574.csv,,,
discharge,[2008.       8.       8.      20.      10.       8.812],24,B0018,222,6575,06575.csv,1.454576670077708,,
charge,[2008.       8.       8.      21.       0.      10.343],24,B0018,223,6576,06576.csv,,,
discharge,[2.008e+03 8.000e+00 8.000e+00 2.300e+01 5.400e+01 1.812e+00],24,B0018,224,6577,06577.csv,1.4283179548274056,,
charge,[2008.       8.       9.       0.      43.      42.343],24,B0018,225,6578,06578.csv,,,
discharge,[2008.       8.       9.       3.      37.       6.281],24,B0018,226,6579,06579.csv,1.4197026883204058,,
charge,[2008.       8.       9.       4.      26.      32.125],24,B0018,227,6580,06580.csv,,,
discharge,[2008.       8.       9.       7.      19.      59.656],24,B0018,228,6581,06581.csv,1.4155606630306516,,
charge,[2008.       8.       9.       8.       9.      19.531],24,B0018,229,6582,06582.csv,,,
impedance,[2008.       8.       9.      11.       5.       3.671],24,B0018,230,6583,06583.csv,,0.0640350502034096,0.09164169330042057
discharge,[2008.       8.       9.      11.      36.      57.875],24,B0018,231,6584,06584.csv,1.405680035419228,,
impedance,[2008.       8.       9.      12.      29.      58.343],24,B0018,232,6585,06585.csv,,0.06431683619311312,0.08680690256687046
charge,[2.0080e+03 8.0000e+00 9.0000e+00 1.3000e+01 1.0000e+00 4.9218e+01],24,B0018,233,6586,06586.csv,,,
discharge,[2008.       8.       9.      15.      59.       2.406],24,B0018,234,6587,06587.csv,1.4084461071166137,,
charge,[2008.       8.       9.      16.      47.      55.859],24,B0018,235,6588,06588.csv,,,
discharge,[2008.       8.       9.      19.      41.      13.296],24,B0018,236,6589,06589.csv,1.3968547782872414,,
charge,[2.008e+03 8.000e+00 9.000e+00 2.000e+01 3.000e+01 6.200e-02],24,B0018,237,6590,06590.csv,,,
discharge,[2.008e+03 8.000e+00 9.000e+00 2.300e+01 2.200e+01 9.840e-01],24,B0018,238,6591,06591.csv,1.3935670371440676,,
charge,[2008.       8.      10.       0.      10.      42.265],24,B0018,239,6592,06592.csv,,,
discharge,[2.008e+03 8.000e+00 1.000e+01 3.000e+00 1.000e+00 8.859e+00],24,B0018,240,6593,06593.csv,1.3893644292809475,,
charge,[2008.       8.      10.       3.      49.      44.953],24,B0018,241,6594,06594.csv,,,
impedance,[2008.       8.      10.       6.      47.      17.265],24,B0018,242,6595,06595.csv,,0.06546443423939434,0.0925002319045349
discharge,[2008.       8.      10.       7.      19.       8.453],24,B0018,243,6596,06596.csv,1.3785651415666713,,
impedance,[2008.       8.      10.       8.      11.      28.671],24,B0018,244,6597,06597.csv,,0.06545297065463919,0.0888408418585299
charge,[2008.       8.      10.       8.      43.      19.843],24,B0018,245,6598,06598.csv,,,
discharge,[2008.       8.      10.      11.      39.      39.812],24,B0018,246,6599,06599.csv,1.384901110085747,,
charge,[2008.      8.     10.     12.     28.      9.39],24,B0018,247,6600,06600.csv,,,
